Timestamp,Open,High,Low,Close,Volume
2026-06-25T15:30:00.0000000Z,346.29,346.29,344.36,345,73
2026-06-25T15:31:00.0000000Z,345,349.68,342.65,349.67,1919
2026-06-25T15:32:00.0000000Z,349.67,349.82,344.51,346.5,488
2026-06-25T15:33:00.0000000Z,346.89,351,346.88,348.45,1394
2026-06-25T15:34:00.0000000Z,348.11,348.7,343.84,344.05,541
2026-06-25T15:35:00.0000000Z,343.82,346.77,342.78,345.66,392
2026-06-25T15:36:00.0000000Z,345.8,348.21,343.51,344.72,294
2026-06-25T15:37:00.0000000Z,344.4,348.25,344.12,348.18,297
2026-06-25T15:38:00.0000000Z,348.5,351,345.41,346.89,499
2026-06-25T15:39:00.0000000Z,346.9,348.76,345.74,347.79,253
2026-06-25T15:40:00.0000000Z,348.4,351.28,346.5,346.5,865
2026-06-25T15:41:00.0000000Z,346.5,346.7,341.28,341.65,535
2026-06-25T15:42:00.0000000Z,341.92,342.76,338.75,338.75,336
2026-06-25T15:43:00.0000000Z,338.52,338.84,335.01,335.97,298
2026-06-25T15:44:00.0000000Z,335.66,337.78,335.34,337.5,366
2026-06-25T15:45:00.0000000Z,337.5,339.97,337.03,338.96,484
2026-06-25T15:46:00.0000000Z,339,339,335.71,336.43,397
2026-06-25T15:47:00.0000000Z,336.81,337.8,335.11,336.5,485
2026-06-25T15:48:00.0000000Z,336.97,338.8,333.5,334.01,430
2026-06-25T15:49:00.0000000Z,334,335.9,333,335.45,1077
2026-06-25T15:50:00.0000000Z,335.63,338,334.26,336.8,263
2026-06-25T15:51:00.0000000Z,336.87,337.7,335.46,336.54,317
2026-06-25T15:52:00.0000000Z,336.53,336.87,331.56,332.34,293
2026-06-25T15:53:00.0000000Z,332.14,332.21,328.83,328.88,350
2026-06-25T15:54:00.0000000Z,328.36,330.01,328.36,328.96,292
2026-06-25T15:55:00.0000000Z,329.57,329.57,324,324.3,527
2026-06-25T15:56:00.0000000Z,324.57,325.25,322,322.88,518
2026-06-25T15:57:00.0000000Z,322.88,325.38,322.65,323.9,382
2026-06-25T15:58:00.0000000Z,323.9,324.43,321.69,322.81,547
2026-06-25T15:59:00.0000000Z,322.7,325.3,321.23,321.23,475
2026-06-25T16:00:00.0000000Z,321.87,326.7,321.83,324.45,405
2026-06-25T16:01:00.0000000Z,324.01,326.67,323.02,324.96,424
2026-06-25T16:02:00.0000000Z,325.02,327.33,324.3,325.05,237
2026-06-25T16:03:00.0000000Z,325.11,328.83,324,325.88,491
2026-06-25T16:04:00.0000000Z,326.18,327.15,325.15,325.15,206
2026-06-25T16:05:00.0000000Z,325.36,328.85,325.32,326.11,389
2026-06-25T16:06:00.0000000Z,326.08,328.28,325.59,327.89,253
2026-06-25T16:07:00.0000000Z,327.61,330.42,327.29,328.93,429
2026-06-25T16:08:00.0000000Z,328.8,331,328.45,330.26,483
2026-06-25T16:09:00.0000000Z,330.15,332,329.91,331.14,300
2026-06-25T16:10:00.0000000Z,331.1,331.88,328.37,330.37,702
2026-06-25T16:11:00.0000000Z,329.51,331.14,329,329.11,525
2026-06-25T16:12:00.0000000Z,329.27,330.04,327.39,327.4,345
2026-06-25T16:13:00.0000000Z,327.59,328.16,323.01,323.44,346
2026-06-25T16:14:00.0000000Z,323.84,323.84,321.2,322.42,366
2026-06-25T16:15:00.0000000Z,322.3,325.5,320.5,320.91,434
2026-06-25T16:16:00.0000000Z,320.91,322,320.01,320.5,575
2026-06-25T16:17:00.0000000Z,320.06,321.31,318.4,319.4,567
2026-06-25T16:18:00.0000000Z,319.73,320.24,318.11,318.76,305
2026-06-25T16:19:00.0000000Z,318.71,321,318.01,320.01,413
2026-06-25T16:20:00.0000000Z,320.33,321.73,320,320.45,297
2026-06-25T16:21:00.0000000Z,320.48,325.21,320.39,325.15,521
2026-06-25T16:22:00.0000000Z,325.15,325.3,322.5,323.5,589
2026-06-25T16:23:00.0000000Z,323.54,323.83,322.5,323.21,183
2026-06-25T16:24:00.0000000Z,323.02,323.79,319,323.79,189
2026-06-25T16:25:00.0000000Z,323.21,326.53,323.21,325.66,196
2026-06-25T16:26:00.0000000Z,325.8,326.33,324.58,325.88,139
2026-06-25T16:27:00.0000000Z,325.71,327.63,324.11,324.2,346
2026-06-25T16:28:00.0000000Z,324.2,325.01,322.36,322.53,203
2026-06-25T16:29:00.0000000Z,322.88,323.08,321.39,321.8,124
2026-06-25T16:30:00.0000000Z,321.8,326.04,321.79,325.31,212
2026-06-25T16:31:00.0000000Z,325.31,326.11,324.1,325.15,262
2026-06-25T16:32:00.0000000Z,324.46,326.98,324.26,325.08,178
2026-06-25T16:33:00.0000000Z,325.07,326.88,324.39,324.39,316
2026-06-25T16:34:00.0000000Z,324.39,324.62,320.69,323.73,150
2026-06-25T16:35:00.0000000Z,323.94,325.3,323.22,323.25,130
