TimestampUtc,Bid,Ask,BidSize,AskSize,SpreadBps
2026-04-21 13:32:00.447Z,2.7153,2.7247,140,100,34.6
2026-04-21 13:32:01.311Z,2.7142,2.7248,100,100,39.0
2026-04-21 13:32:02.398Z,2.7155,2.7249,107,100,34.6
2026-04-21 13:32:03.809Z,2.7138,2.7254,100,131,42.7
2026-04-21 13:32:04.569Z,2.7157,2.7255,106,100,36.0
2026-04-21 13:32:05.098Z,2.7139,2.7259,100,100,44.1
2026-04-21 13:32:06.228Z,2.7155,2.7251,101,100,35.3
2026-04-21 13:32:07.378Z,2.7148,2.7264,124,100,42.6
2026-04-21 13:32:08.234Z,2.7148,2.7254,100,100,39.0
2026-04-21 13:32:09.838Z,2.7159,2.7245,100,100,31.6
2026-04-21 13:32:10.485Z,2.7151,2.7255,100,100,38.2
2026-04-21 13:32:11.666Z,2.7142,2.7254,144,233,41.2
2026-04-21 13:32:12.566Z,2.7145,2.7263,187,162,43.4
2026-04-21 13:32:13.535Z,2.7158,2.7240,102,216,30.1
2026-04-21 13:32:14.854Z,2.7148,2.7266,100,100,43.4
2026-04-21 13:32:15.293Z,2.7158,2.7250,100,100,33.8
2026-04-21 13:32:16.128Z,2.7155,2.7251,100,112,35.3
2026-04-21 13:32:17.746Z,2.7164,2.7246,190,100,30.1
2026-04-21 13:32:18.850Z,2.7141,2.7259,114,136,43.4
2026-04-21 13:32:19.391Z,2.7142,2.7256,105,109,41.9
2026-04-21 13:32:20.591Z,2.7147,2.7241,100,121,34.6
2026-04-21 13:32:21.683Z,2.7160,2.7252,100,100,33.8
2026-04-21 13:32:22.615Z,2.7138,2.7258,100,100,44.1
2026-04-21 13:32:23.455Z,2.7148,2.7240,100,100,33.8
2026-04-21 13:32:24.193Z,2.7153,2.7257,100,100,38.2
2026-04-21 13:32:25.853Z,2.7137,2.7257,100,100,44.1
2026-04-21 13:32:26.772Z,2.7142,2.7258,100,100,42.6
2026-04-21 13:32:27.129Z,2.7157,2.7247,100,100,33.1
2026-04-21 13:32:28.489Z,2.7154,2.7256,100,100,37.5
2026-04-21 13:32:29.332Z,2.7144,2.7252,100,127,39.7
2026-04-21 13:32:30.708Z,2.7140,2.7248,100,100,39.7
2026-04-21 13:32:31.603Z,2.7146,2.7244,100,100,36.0
2026-04-21 13:32:32.327Z,2.7142,2.7254,140,100,41.2
2026-04-21 13:32:33.111Z,2.7153,2.7253,100,100,36.8
2026-04-21 13:32:34.747Z,2.7151,2.7243,100,100,33.8
2026-04-21 13:32:35.249Z,2.7139,2.7255,100,100,42.7
2026-04-21 13:32:36.828Z,2.7142,2.7250,100,106,39.7
2026-04-21 13:32:37.539Z,2.7152,2.7238,100,116,31.6
2026-04-21 13:32:38.110Z,2.7153,2.7251,112,100,36.0
2026-04-21 13:32:39.499Z,2.7151,2.7243,100,288,33.8
2026-04-21 13:32:40.047Z,2.7158,2.7246,141,100,32.4
2026-04-21 13:32:41.615Z,2.7153,2.7245,100,100,33.8
2026-04-21 13:32:42.823Z,2.7138,2.7256,100,100,43.4
2026-04-21 13:32:43.336Z,2.7144,2.7242,100,100,36.0
2026-04-21 13:32:44.665Z,2.7148,2.7248,100,100,36.8
2026-04-21 13:32:45.066Z,2.7145,2.7261,112,100,42.6
2026-04-21 13:32:46.587Z,2.7141,2.7261,100,145,44.1
2026-04-21 13:32:47.291Z,2.7144,2.7244,107,144,36.8
2026-04-21 13:32:48.727Z,2.7150,2.7244,100,100,34.6
2026-04-21 13:32:49.078Z,2.7157,2.7239,112,100,30.1
2026-04-21 13:32:50.369Z,2.7142,2.7260,100,100,43.4
2026-04-21 13:32:51.031Z,2.7144,2.7254,100,100,40.4
2026-04-21 13:32:52.604Z,2.7138,2.7250,100,100,41.2
2026-04-21 13:32:53.887Z,2.7138,2.7254,100,100,42.7
2026-04-21 13:32:54.204Z,2.7146,2.7258,100,100,41.2
2026-04-21 13:32:55.494Z,2.7149,2.7251,100,100,37.5
2026-04-21 13:32:56.227Z,2.7150,2.7248,100,118,36.0
2026-04-21 13:32:57.368Z,2.7142,2.7260,100,100,43.4
2026-04-21 13:32:58.261Z,2.7163,2.7245,100,100,30.1
2026-04-21 13:32:59.797Z,2.7153,2.7247,100,100,34.6
2026-04-21 13:33:00.303Z,2.7309,2.7391,100,100,30.0
2026-04-21 13:33:01.405Z,2.7308,2.7396,100,100,32.2
2026-04-21 13:33:02.667Z,2.7308,2.7396,100,100,32.2
2026-04-21 13:33:03.789Z,2.7312,2.7402,100,100,32.9
2026-04-21 13:33:04.825Z,2.7298,2.7410,100,100,40.9
2026-04-21 13:33:05.432Z,2.7307,2.7399,100,100,33.6
2026-04-21 13:33:06.309Z,2.7289,2.7407,100,100,43.1
2026-04-21 13:33:07.409Z,2.7292,2.7408,100,100,42.4
2026-04-21 13:33:08.042Z,2.7310,2.7400,100,100,32.9
2026-04-21 13:33:09.194Z,2.7306,2.7398,100,100,33.6
2026-04-21 13:33:10.053Z,2.7304,2.7394,100,100,32.9
2026-04-21 13:33:11.384Z,2.7294,2.7394,100,136,36.6
2026-04-21 13:33:12.180Z,2.7297,2.7407,102,100,40.2
2026-04-21 13:33:13.084Z,2.7298,2.7392,100,141,34.4
2026-04-21 13:33:14.488Z,2.7309,2.7395,100,100,31.4
2026-04-21 13:33:15.764Z,2.7303,2.7405,100,100,37.3
2026-04-21 13:33:16.050Z,2.7297,2.7413,100,100,42.4
2026-04-21 13:33:17.036Z,2.7307,2.7405,100,100,35.8
2026-04-21 13:33:18.238Z,2.7306,2.7404,100,176,35.8
2026-04-21 13:33:19.873Z,2.7299,2.7387,100,100,32.2
2026-04-21 13:33:20.758Z,2.7277,2.7373,100,100,35.1
2026-04-21 13:33:21.040Z,2.7241,2.7345,100,100,38.1
2026-04-21 13:33:22.535Z,2.7192,2.7322,100,100,47.7
2026-04-21 13:33:23.366Z,2.7157,2.7275,100,100,43.4
2026-04-21 13:33:24.638Z,2.7105,2.7227,100,100,44.9
2026-04-21 13:33:25.285Z,2.7054,2.7162,100,100,39.8
2026-04-21 13:33:26.246Z,2.6989,2.7097,100,100,39.9
2026-04-21 13:33:27.577Z,2.6924,2.7060,100,100,50.4
2026-04-21 13:33:28.715Z,2.6865,2.6989,100,100,46.1
2026-04-21 13:33:29.726Z,2.6796,2.6938,100,100,52.9
2026-04-21 13:33:30.332Z,2.6733,2.6873,100,100,52.2
2026-04-21 13:33:31.385Z,2.6693,2.6803,100,100,41.1
2026-04-21 13:33:32.819Z,2.6629,2.6767,100,100,51.7
2026-04-21 13:33:33.815Z,2.6575,2.6713,100,100,51.8
2026-04-21 13:33:34.104Z,2.6543,2.6657,100,100,42.9
2026-04-21 13:33:35.398Z,2.6504,2.6618,100,100,42.9
2026-04-21 13:33:36.272Z,2.6476,2.6586,100,100,41.5
2026-04-21 13:33:37.682Z,2.6463,2.6565,100,134,38.5
2026-04-21 13:33:38.330Z,2.6445,2.6569,100,182,46.8
2026-04-21 13:33:39.703Z,2.6444,2.6548,100,100,39.3
2026-04-21 13:33:40.371Z,2.6460,2.6560,100,100,37.7
2026-04-21 13:33:41.576Z,2.6463,2.6563,100,100,37.7
2026-04-21 13:33:42.068Z,2.6480,2.6592,100,100,42.2
2026-04-21 13:33:43.260Z,2.6493,2.6593,100,100,37.7
2026-04-21 13:33:44.485Z,2.6514,2.6604,100,100,33.9
2026-04-21 13:33:45.858Z,2.6512,2.6628,101,100,43.7
2026-04-21 13:33:46.334Z,2.6513,2.6623,100,100,41.4
2026-04-21 13:33:47.368Z,2.6505,2.6615,100,100,41.4
2026-04-21 13:33:48.341Z,2.6516,2.6604,100,100,33.1
2026-04-21 13:33:49.467Z,2.6519,2.6603,100,100,31.6
2026-04-21 13:33:50.461Z,2.6508,2.6604,100,100,36.2
2026-04-21 13:33:51.478Z,2.6488,2.6592,100,100,39.2
2026-04-21 13:33:52.302Z,2.6497,2.6583,100,100,32.4
2026-04-21 13:33:53.337Z,2.6479,2.6571,100,100,34.7
2026-04-21 13:33:54.435Z,2.6465,2.6583,100,118,44.5
2026-04-21 13:33:55.607Z,2.6447,2.6573,100,100,47.5
2026-04-21 13:33:56.503Z,2.6460,2.6562,100,100,38.5
2026-04-21 13:33:57.166Z,2.6445,2.6565,100,103,45.3
2026-04-21 13:33:58.251Z,2.6442,2.6556,100,100,43.0
2026-04-21 13:33:59.782Z,2.6456,2.6544,100,100,33.2
2026-04-21 13:35:00.528Z,2.6443,2.6557,100,100,43.0
2026-04-21 13:35:01.351Z,2.6450,2.6554,100,100,39.2
2026-04-21 13:35:02.356Z,2.6448,2.6564,100,100,43.8
2026-04-21 13:35:03.801Z,2.6445,2.6555,100,100,41.5
2026-04-21 13:35:04.237Z,2.6452,2.6540,100,100,33.2
2026-04-21 13:35:05.732Z,2.6459,2.6543,100,100,31.7
2026-04-21 13:35:06.157Z,2.6449,2.6557,100,100,40.8
2026-04-21 13:35:07.100Z,2.6453,2.6539,100,100,32.5
2026-04-21 13:35:08.402Z,2.6449,2.6555,100,100,40.0
2026-04-21 13:35:09.722Z,2.6459,2.6541,100,100,30.9
2026-04-21 13:35:10.880Z,2.6457,2.6545,100,100,33.2
2026-04-21 13:35:11.018Z,2.6456,2.6550,100,100,35.5
2026-04-21 13:35:12.059Z,2.6454,2.6538,100,100,31.7
2026-04-21 13:35:13.181Z,2.6452,2.6546,100,100,35.5
2026-04-21 13:35:14.745Z,2.6453,2.6541,100,100,33.2
2026-04-21 13:35:15.391Z,2.6446,2.6560,100,100,43.0
2026-04-21 13:35:16.853Z,2.6453,2.6553,100,100,37.7
2026-04-21 13:35:17.844Z,2.6447,2.6561,100,100,43.0
2026-04-21 13:35:18.369Z,2.6443,2.6549,100,100,40.0
2026-04-21 13:35:19.529Z,2.6447,2.6565,100,100,44.5
2026-04-21 13:35:20.165Z,2.6443,2.6551,100,100,40.8
2026-04-21 13:35:21.191Z,2.6458,2.6538,100,100,30.2
2026-04-21 13:35:22.411Z,2.6456,2.6542,100,100,32.5
2026-04-21 13:35:23.356Z,2.6451,2.6551,100,100,37.7
2026-04-21 13:35:24.554Z,2.6446,2.6568,100,100,46.0
2026-04-21 13:35:25.802Z,2.6441,2.6551,100,100,41.5
2026-04-21 13:35:26.518Z,2.6451,2.6541,100,100,34.0
2026-04-21 13:35:27.198Z,2.6446,2.6548,100,100,38.5
2026-04-21 13:35:28.889Z,2.6438,2.6550,100,100,42.3
2026-04-21 13:35:29.401Z,2.6446,2.6554,100,100,40.8
2026-04-21 13:35:30.723Z,2.6445,2.6555,100,100,41.5
2026-04-21 13:35:31.589Z,2.6461,2.6549,100,100,33.2
2026-04-21 13:35:32.140Z,2.6453,2.6541,100,100,33.2
2026-04-21 13:35:33.649Z,2.6438,2.6550,100,100,42.3
2026-04-21 13:35:34.087Z,2.6450,2.6552,100,100,38.5
2026-04-21 13:35:35.161Z,2.6443,2.6565,100,100,46.0
2026-04-21 13:35:36.344Z,2.6440,2.6558,100,100,44.5
2026-04-21 13:35:37.826Z,2.6459,2.6541,100,100,30.9
2026-04-21 13:35:38.203Z,2.6451,2.6543,100,100,34.7
2026-04-21 13:35:39.822Z,2.6442,2.6548,100,100,40.0
2026-04-21 13:35:40.165Z,2.6455,2.6553,100,100,37.0
2026-04-21 13:35:41.837Z,2.6445,2.6565,100,100,45.3
2026-04-21 13:35:42.558Z,2.6464,2.6546,100,100,30.9
2026-04-21 13:35:43.283Z,2.6449,2.6551,100,100,38.5
2026-04-21 13:35:44.361Z,2.6441,2.6551,100,100,41.5
2026-04-21 13:35:45.794Z,2.6445,2.6553,100,100,40.8
2026-04-21 13:35:46.827Z,2.6440,2.6554,100,100,43.0
2026-04-21 13:35:47.555Z,2.6453,2.6541,100,100,33.2
2026-04-21 13:35:48.665Z,2.6447,2.6549,100,100,38.5
2026-04-21 13:35:49.573Z,2.6448,2.6548,100,100,37.7
2026-04-21 13:35:50.727Z,2.6445,2.6557,100,100,42.3
2026-04-21 13:35:51.537Z,2.6442,2.6556,100,100,43.0
2026-04-21 13:35:52.854Z,2.6450,2.6542,100,100,34.7
2026-04-21 13:35:53.807Z,2.6447,2.6541,100,100,35.5
2026-04-21 13:35:54.164Z,2.6457,2.6541,100,100,31.7
2026-04-21 13:35:55.071Z,2.6435,2.6555,100,100,45.3
2026-04-21 13:35:56.494Z,2.6454,2.6542,100,100,33.2
2026-04-21 13:35:57.047Z,2.6447,2.6553,100,100,40.0
2026-04-21 13:35:58.657Z,2.6459,2.6543,100,100,31.7
2026-04-21 13:35:59.667Z,2.6454,2.6546,100,100,34.7
2026-04-21 13:41:00.622Z,2.6792,2.6908,100,105,43.2
2026-04-21 13:41:01.622Z,2.6807,2.6891,100,100,31.3
2026-04-21 13:41:02.591Z,2.6791,2.6895,100,147,38.7
2026-04-21 13:41:03.595Z,2.6768,2.6882,100,100,42.5
2026-04-21 13:41:04.297Z,2.6753,2.6877,100,100,46.2
2026-04-21 13:41:05.134Z,2.6751,2.6841,100,103,33.6
2026-04-21 13:41:06.238Z,2.6719,2.6823,100,100,38.8
2026-04-21 13:41:07.761Z,2.6699,2.6809,100,100,41.1
2026-04-21 13:41:08.660Z,2.6693,2.6789,100,120,35.9
2026-04-21 13:41:09.445Z,2.6671,2.6769,100,130,36.7
2026-04-21 13:41:10.349Z,2.6649,2.6757,100,146,40.4
2026-04-21 13:41:11.545Z,2.6636,2.6756,100,152,45.0
2026-04-21 13:41:12.598Z,2.6663,2.6749,258,150,32.2
2026-04-21 13:41:13.533Z,2.6668,2.6754,235,100,32.2
2026-04-21 13:41:14.185Z,2.6650,2.6770,100,100,44.9
2026-04-21 13:41:15.625Z,2.6675,2.6793,100,100,44.1
2026-04-21 13:41:16.582Z,2.6701,2.6793,177,108,34.4
2026-04-21 13:41:17.500Z,2.6704,2.6796,159,100,34.4
2026-04-21 13:41:18.539Z,2.6692,2.6804,100,100,41.9
2026-04-21 13:41:19.222Z,2.6705,2.6797,132,100,34.4
2026-04-21 13:41:20.366Z,2.6711,2.6819,100,100,40.4
2026-04-21 13:41:21.682Z,2.6725,2.6853,100,100,47.8
2026-04-21 13:41:22.357Z,2.6738,2.6854,100,100,43.3
2026-04-21 13:41:23.601Z,2.6776,2.6878,100,100,38.0
2026-04-21 13:41:24.580Z,2.6793,2.6919,100,100,46.9
2026-04-21 13:41:25.157Z,2.6816,2.6942,100,100,46.9
2026-04-21 13:41:26.792Z,2.6846,2.6978,100,100,49.0
2026-04-21 13:41:27.757Z,2.6877,2.6997,100,100,44.5
2026-04-21 13:41:28.864Z,2.6909,2.7051,100,100,52.6
2026-04-21 13:41:29.445Z,2.6961,2.7063,100,100,37.8
2026-04-21 13:41:30.584Z,2.6982,2.7088,100,100,39.2
2026-04-21 13:41:31.753Z,2.7011,2.7137,100,100,46.5
2026-04-21 13:41:32.834Z,2.7034,2.7154,100,100,44.3
2026-04-21 13:41:33.696Z,2.7068,2.7170,100,100,37.6
2026-04-21 13:41:34.554Z,2.7095,2.7201,100,100,39.0
2026-04-21 13:41:35.459Z,2.7105,2.7221,100,100,42.7
2026-04-21 13:41:36.753Z,2.7134,2.7222,100,100,32.4
2026-04-21 13:41:37.443Z,2.7149,2.7237,211,100,32.4
2026-04-21 13:41:38.830Z,2.7155,2.7253,100,100,36.0
2026-04-21 13:41:39.162Z,2.7150,2.7252,100,227,37.5
2026-04-21 13:41:40.163Z,2.7141,2.7255,136,298,41.9
2026-04-21 13:41:41.704Z,2.7144,2.7234,100,100,33.1
2026-04-21 13:41:42.084Z,2.7115,2.7233,100,113,43.4
2026-04-21 13:41:43.390Z,2.7129,2.7225,100,100,35.3
2026-04-21 13:41:44.277Z,2.7102,2.7214,100,100,41.2
2026-04-21 13:41:45.267Z,2.7117,2.7199,100,135,30.2
2026-04-21 13:41:46.754Z,2.7105,2.7215,119,100,40.5
2026-04-21 13:41:47.821Z,2.7099,2.7211,100,128,41.2
2026-04-21 13:41:48.279Z,2.7101,2.7205,100,100,38.3
2026-04-21 13:41:49.244Z,2.7106,2.7200,100,100,34.6
2026-04-21 13:41:50.504Z,2.7107,2.7215,100,100,39.8
2026-04-21 13:41:51.001Z,2.7114,2.7206,100,115,33.9
2026-04-21 13:41:52.328Z,2.7114,2.7204,100,146,33.1
2026-04-21 13:41:53.568Z,2.7116,2.7204,100,100,32.4
2026-04-21 13:41:54.665Z,2.7104,2.7198,100,100,34.6
2026-04-21 13:41:55.616Z,2.7102,2.7214,116,100,41.2
2026-04-21 13:41:56.234Z,2.7096,2.7208,100,100,41.2
2026-04-21 13:41:57.862Z,2.7118,2.7202,136,100,30.9
2026-04-21 13:41:58.835Z,2.7111,2.7201,100,122,33.1
2026-04-21 13:41:59.573Z,2.7101,2.7211,100,121,40.5
2026-04-21 13:42:00.656Z,2.6755,2.6845,100,100,33.6
2026-04-21 13:42:01.017Z,2.6746,2.6854,100,100,40.3
2026-04-21 13:42:02.663Z,2.6741,2.6857,100,100,43.3
2026-04-21 13:42:03.887Z,2.6738,2.6848,100,100,41.1
2026-04-21 13:42:04.139Z,2.6742,2.6862,100,100,44.8
2026-04-21 13:42:05.720Z,2.6739,2.6859,100,100,44.8
2026-04-21 13:42:06.826Z,2.6749,2.6859,100,100,41.0
2026-04-21 13:42:07.477Z,2.6741,2.6847,100,100,39.6
2026-04-21 13:42:08.332Z,2.6754,2.6846,100,100,34.3
2026-04-21 13:42:09.593Z,2.6733,2.6855,100,100,45.5
2026-04-21 13:42:10.873Z,2.6754,2.6844,100,100,33.6
2026-04-21 13:42:11.446Z,2.6751,2.6857,100,100,39.5
2026-04-21 13:42:12.195Z,2.6736,2.6852,100,100,43.3
2026-04-21 13:42:13.330Z,2.6751,2.6847,100,100,35.8
2026-04-21 13:42:14.279Z,2.6746,2.6854,100,100,40.3
2026-04-21 13:42:15.333Z,2.6751,2.6851,100,100,37.3
2026-04-21 13:42:16.099Z,2.6750,2.6840,100,100,33.6
2026-04-21 13:42:17.178Z,2.6755,2.6849,100,100,35.1
2026-04-21 13:42:18.418Z,2.6762,2.6846,100,100,31.3
2026-04-21 13:42:19.414Z,2.6746,2.6862,100,100,43.3
2026-04-21 13:42:20.644Z,2.6747,2.6857,100,100,41.0
2026-04-21 13:42:21.701Z,2.6745,2.6857,100,100,41.8
2026-04-21 13:42:22.057Z,2.6742,2.6858,100,100,43.3
2026-04-21 13:42:23.035Z,2.6758,2.6840,100,100,30.6
2026-04-21 13:42:24.361Z,2.6746,2.6844,100,100,36.6
2026-04-21 13:42:25.632Z,2.6749,2.6863,100,100,42.5
2026-04-21 13:42:26.054Z,2.6740,2.6856,100,100,43.3
2026-04-21 13:42:27.017Z,2.6755,2.6855,100,100,37.3
2026-04-21 13:42:28.090Z,2.6761,2.6847,100,100,32.1
2026-04-21 13:42:29.323Z,2.6747,2.6843,100,100,35.8
2026-04-21 13:42:30.886Z,2.6758,2.6852,100,100,35.1
2026-04-21 13:42:31.232Z,2.6742,2.6860,100,100,44.0
2026-04-21 13:42:32.399Z,2.6764,2.6848,100,100,31.3
2026-04-21 13:42:33.632Z,2.6754,2.6840,100,100,32.1
2026-04-21 13:42:34.082Z,2.6742,2.6852,100,100,41.0
2026-04-21 13:42:35.101Z,2.6757,2.6837,100,100,29.9
2026-04-21 13:42:36.040Z,2.6759,2.6853,100,100,35.1
2026-04-21 13:42:37.418Z,2.6750,2.6858,100,100,40.3
2026-04-21 13:42:38.316Z,2.6747,2.6853,100,110,39.6
2026-04-21 13:42:39.163Z,2.6754,2.6858,100,100,38.8
2026-04-21 13:42:40.116Z,2.6749,2.6859,100,100,41.0
2026-04-21 13:42:41.071Z,2.6741,2.6849,100,100,40.3
2026-04-21 13:42:42.295Z,2.6757,2.6851,100,100,35.1
2026-04-21 13:42:43.234Z,2.6744,2.6846,100,100,38.1
2026-04-21 13:42:44.592Z,2.6749,2.6863,100,100,42.5
2026-04-21 13:42:45.642Z,2.6755,2.6847,100,100,34.3
2026-04-21 13:42:46.555Z,2.6751,2.6843,100,101,34.3
2026-04-21 13:42:47.856Z,2.6738,2.6856,100,100,44.0
2026-04-21 13:42:48.294Z,2.6754,2.6850,100,100,35.8
2026-04-21 13:42:49.244Z,2.6760,2.6848,100,100,32.8
2026-04-21 13:42:50.192Z,2.6748,2.6844,100,100,35.8
2026-04-21 13:42:51.851Z,2.6761,2.6845,100,100,31.3
2026-04-21 13:42:52.201Z,2.6755,2.6851,100,100,35.8
2026-04-21 13:42:53.018Z,2.6750,2.6862,100,100,41.8
2026-04-21 13:42:54.391Z,2.6754,2.6850,100,100,35.8
2026-04-21 13:42:55.229Z,2.6749,2.6843,100,100,35.1
2026-04-21 13:42:56.593Z,2.6759,2.6841,100,100,30.6
2026-04-21 13:42:57.394Z,2.6741,2.6851,100,100,41.1
2026-04-21 13:42:58.269Z,2.6752,2.6852,100,100,37.3
2026-04-21 13:42:59.215Z,2.6747,2.6853,100,100,39.6
2026-04-21 13:43:00.384Z,2.6900,2.7000,100,100,37.1
2026-04-21 13:43:01.339Z,2.6902,2.6994,100,100,34.1
2026-04-21 13:43:02.818Z,2.6891,2.6999,100,100,40.1
2026-04-21 13:43:03.729Z,2.6902,2.6992,100,100,33.4
2026-04-21 13:43:04.565Z,2.6893,2.7011,100,100,43.8
2026-04-21 13:43:05.603Z,2.6905,2.6999,100,100,34.9
2026-04-21 13:43:06.296Z,2.6898,2.7008,100,100,40.8
2026-04-21 13:43:07.480Z,2.6903,2.6989,100,100,31.9
2026-04-21 13:43:08.547Z,2.6906,2.6994,106,100,32.7
2026-04-21 13:43:09.164Z,2.6899,2.7005,100,100,39.3
2026-04-21 13:43:10.633Z,2.6895,2.7005,100,100,40.8
2026-04-21 13:43:11.183Z,2.6903,2.7005,200,100,37.8
2026-04-21 13:43:12.463Z,2.6893,2.7007,136,250,42.3
2026-04-21 13:43:13.450Z,2.6898,2.6992,100,100,34.9
2026-04-21 13:43:14.565Z,2.6908,2.7004,100,100,35.6
2026-04-21 13:43:15.761Z,2.6912,2.6998,100,100,31.9
2026-04-21 13:43:16.112Z,2.6905,2.7001,100,100,35.6
2026-04-21 13:43:17.183Z,2.6900,2.7008,121,100,40.1
2026-04-21 13:43:18.850Z,2.6913,2.6997,100,100,31.2
2026-04-21 13:43:19.313Z,2.6890,2.7006,100,100,43.0
2026-04-21 13:43:20.565Z,2.6882,2.6986,100,100,38.6
2026-04-21 13:43:21.353Z,2.6849,2.6971,100,100,45.3
2026-04-21 13:43:22.321Z,2.6836,2.6952,100,100,43.1
2026-04-21 13:43:23.084Z,2.6797,2.6913,100,100,43.2
2026-04-21 13:43:24.840Z,2.6769,2.6899,100,100,48.4
2026-04-21 13:43:25.652Z,2.6735,2.6839,100,100,38.8
2026-04-21 13:43:26.587Z,2.6694,2.6818,100,100,46.3
2026-04-21 13:43:27.380Z,2.6651,2.6779,100,100,47.9
