TimestampUtc,Bid,Ask,BidSize,AskSize,SpreadBps
2026-03-09 13:30:00.706Z,0.7478,0.7522,100,100,58.7
2026-03-09 13:30:01.794Z,0.7475,0.7525,100,100,66.7
2026-03-09 13:30:02.777Z,0.7471,0.7529,100,100,77.3
2026-03-09 13:30:03.653Z,0.7480,0.7520,100,100,53.3
2026-03-09 13:30:04.439Z,0.7477,0.7523,100,100,61.3
2026-03-09 13:30:05.700Z,0.7479,0.7523,100,100,58.7
2026-03-09 13:30:06.272Z,0.7478,0.7522,100,100,58.7
2026-03-09 13:30:07.390Z,0.7473,0.7529,100,100,74.7
2026-03-09 13:30:08.147Z,0.7474,0.7528,100,100,72.0
2026-03-09 13:30:09.095Z,0.7475,0.7523,100,100,64.0
2026-03-09 13:30:10.046Z,0.7477,0.7521,100,100,58.7
2026-03-09 13:30:11.406Z,0.7472,0.7530,147,100,77.3
2026-03-09 13:30:12.618Z,0.7479,0.7523,100,100,58.7
2026-03-09 13:30:13.592Z,0.7474,0.7526,100,140,69.3
2026-03-09 13:30:14.826Z,0.7476,0.7526,100,100,66.7
2026-03-09 13:30:15.699Z,0.7477,0.7521,100,100,58.7
2026-03-09 13:30:16.345Z,0.7472,0.7526,100,100,72.0
2026-03-09 13:30:17.111Z,0.7476,0.7522,100,100,61.3
2026-03-09 13:30:18.563Z,0.7472,0.7530,100,100,77.3
2026-03-09 13:30:19.836Z,0.7481,0.7525,100,100,58.6
2026-03-09 13:30:20.498Z,0.7477,0.7539,100,100,82.6
2026-03-09 13:30:21.554Z,0.7493,0.7535,100,100,55.9
2026-03-09 13:30:22.268Z,0.7491,0.7553,100,100,82.4
2026-03-09 13:30:23.893Z,0.7502,0.7560,100,100,77.0
2026-03-09 13:30:24.335Z,0.7513,0.7577,100,100,84.8
2026-03-09 13:30:25.085Z,0.7526,0.7584,100,100,76.8
2026-03-09 13:30:26.557Z,0.7546,0.7594,100,100,63.4
2026-03-09 13:30:27.392Z,0.7554,0.7614,100,100,79.1
2026-03-09 13:30:28.090Z,0.7568,0.7630,100,100,81.6
2026-03-09 13:30:29.672Z,0.7584,0.7642,100,100,76.2
