TimestampUtc,Bid,Ask,BidSize,AskSize,SpreadBps
2026-04-21 13:30:00.837Z,3.1160,3.1240,100,100,25.6
2026-04-21 13:30:01.489Z,3.1157,3.1245,100,100,28.2
2026-04-21 13:30:02.100Z,3.1145,3.1263,100,100,37.8
2026-04-21 13:30:03.621Z,3.1150,3.1260,100,100,35.3
2026-04-21 13:30:04.214Z,3.1152,3.1240,100,100,28.2
2026-04-21 13:30:05.662Z,3.1155,3.1257,100,100,32.7
2026-04-21 13:30:06.162Z,3.1143,3.1249,100,100,34.0
2026-04-21 13:30:07.365Z,3.1160,3.1250,100,100,28.8
2026-04-21 13:30:08.825Z,3.1137,3.1249,100,100,35.9
2026-04-21 13:30:09.011Z,3.1148,3.1256,100,100,34.6
2026-04-21 13:30:10.540Z,3.1135,3.1253,100,100,37.8
2026-04-21 13:30:11.726Z,3.1150,3.1264,100,100,36.5
2026-04-21 13:30:12.268Z,3.1162,3.1250,100,100,28.2
2026-04-21 13:30:13.245Z,3.1145,3.1259,100,100,36.5
2026-04-21 13:30:14.353Z,3.1154,3.1244,100,100,28.8
2026-04-21 13:30:15.789Z,3.1147,3.1267,100,100,38.5
2026-04-21 13:30:16.462Z,3.1155,3.1243,100,100,28.2
2026-04-21 13:30:17.411Z,3.1150,3.1246,100,100,30.8
2026-04-21 13:30:18.320Z,3.1146,3.1240,100,100,30.1
2026-04-21 13:30:19.173Z,3.1141,3.1247,100,100,34.0
2026-04-21 13:30:20.812Z,3.1150,3.1260,100,100,35.3
2026-04-21 13:30:21.165Z,3.1164,3.1248,100,100,26.9
2026-04-21 13:30:22.149Z,3.1142,3.1252,100,100,35.3
2026-04-21 13:30:23.747Z,3.1157,3.1247,100,100,28.8
2026-04-21 13:30:24.518Z,3.1147,3.1251,100,100,33.3
2026-04-21 13:30:25.058Z,3.1148,3.1266,100,100,37.8
2026-04-21 13:30:26.653Z,3.1154,3.1258,100,100,33.3
2026-04-21 13:30:27.662Z,3.1146,3.1244,100,100,31.4
2026-04-21 13:30:28.494Z,3.1155,3.1237,100,100,26.3
2026-04-21 13:30:29.849Z,3.1158,3.1252,100,100,30.1
2026-04-21 13:30:30.326Z,3.1158,3.1246,100,100,28.2
2026-04-21 13:30:31.129Z,3.1155,3.1251,100,100,30.8
2026-04-21 13:30:32.362Z,3.1155,3.1249,100,100,30.1
2026-04-21 13:30:33.481Z,3.1157,3.1253,100,100,30.8
2026-04-21 13:30:34.839Z,3.1147,3.1239,100,100,29.5
2026-04-21 13:30:35.204Z,3.1159,3.1245,100,100,27.6
2026-04-21 13:30:36.855Z,3.1149,3.1253,100,100,33.3
2026-04-21 13:30:37.863Z,3.1139,3.1253,100,100,36.5
2026-04-21 13:30:38.668Z,3.1151,3.1235,100,100,26.9
2026-04-21 13:30:39.720Z,3.1155,3.1245,100,100,28.8
2026-04-21 13:30:40.094Z,3.1145,3.1263,100,100,37.8
2026-04-21 13:30:41.574Z,3.1147,3.1239,100,100,29.5
2026-04-21 13:30:42.010Z,3.1147,3.1253,100,100,34.0
2026-04-21 13:30:43.422Z,3.1146,3.1248,100,100,32.7
2026-04-21 13:30:44.440Z,3.1158,3.1242,100,100,26.9
2026-04-21 13:30:45.002Z,3.1157,3.1249,100,100,29.5
2026-04-21 13:30:46.028Z,3.1166,3.1248,100,100,26.3
2026-04-21 13:30:47.855Z,3.1154,3.1252,100,100,31.4
2026-04-21 13:30:48.112Z,3.1131,3.1257,100,100,40.4
2026-04-21 13:30:49.242Z,3.1146,3.1266,100,100,38.5
2026-04-21 13:30:50.726Z,3.1142,3.1260,100,100,37.8
2026-04-21 13:30:51.811Z,3.1146,3.1266,100,100,38.5
2026-04-21 13:30:52.310Z,3.1147,3.1267,100,100,38.5
2026-04-21 13:30:53.449Z,3.1144,3.1266,100,100,39.1
2026-04-21 13:30:54.484Z,3.1163,3.1245,100,100,26.3
2026-04-21 13:30:55.378Z,3.1148,3.1252,100,100,33.3
2026-04-21 13:30:56.008Z,3.1144,3.1258,100,100,36.5
2026-04-21 13:30:57.696Z,3.1153,3.1255,100,100,32.7
2026-04-21 13:30:58.425Z,3.1150,3.1258,100,100,34.6
2026-04-21 13:30:59.076Z,3.1159,3.1241,100,100,26.3
2026-04-21 13:34:00.453Z,2.9957,3.0043,100,100,28.7
2026-04-21 13:34:01.282Z,2.9948,3.0054,100,100,35.3
2026-04-21 13:34:02.131Z,2.9939,3.0055,100,100,38.7
2026-04-21 13:34:03.453Z,2.9958,3.0056,100,100,32.7
2026-04-21 13:34:04.394Z,2.9959,3.0043,100,100,28.0
2026-04-21 13:34:05.808Z,2.9953,3.0061,100,100,36.0
2026-04-21 13:34:06.139Z,2.9963,3.0051,100,100,29.3
2026-04-21 13:34:07.228Z,2.9953,3.0047,100,100,31.3
2026-04-21 13:34:08.889Z,2.9948,3.0038,100,100,30.0
2026-04-21 13:34:09.760Z,2.9952,3.0046,100,100,31.3
2026-04-21 13:34:10.002Z,2.9942,3.0058,100,100,38.7
2026-04-21 13:34:11.009Z,2.9950,3.0048,100,100,32.7
2026-04-21 13:34:12.650Z,2.9953,3.0055,100,100,34.0
2026-04-21 13:34:13.481Z,2.9952,3.0050,100,100,32.7
2026-04-21 13:34:14.268Z,2.9956,3.0058,100,100,34.0
2026-04-21 13:34:15.840Z,2.9936,3.0050,100,100,38.0
2026-04-21 13:34:16.778Z,2.9938,3.0050,100,100,37.3
2026-04-21 13:34:17.152Z,2.9952,3.0034,100,100,27.3
2026-04-21 13:34:18.525Z,2.9954,3.0058,100,100,34.7
2026-04-21 13:34:19.074Z,2.9949,3.0051,100,100,34.0
2026-04-21 13:34:20.785Z,2.9948,3.0066,100,100,39.3
2026-04-21 13:34:21.628Z,2.9948,3.0058,100,100,36.7
2026-04-21 13:34:22.232Z,2.9942,3.0044,100,100,34.0
2026-04-21 13:34:23.314Z,2.9953,3.0035,100,100,27.3
2026-04-21 13:34:24.874Z,2.9950,3.0046,100,100,32.0
2026-04-21 13:34:25.669Z,2.9956,3.0050,100,100,31.3
2026-04-21 13:34:26.395Z,2.9944,3.0050,100,100,35.3
2026-04-21 13:34:27.016Z,2.9936,3.0050,100,100,38.0
2026-04-21 13:34:28.072Z,2.9936,3.0052,100,100,38.7
2026-04-21 13:34:29.075Z,2.9942,3.0060,100,100,39.3
2026-04-21 13:34:30.448Z,2.9952,3.0058,100,100,35.3
2026-04-21 13:34:31.368Z,2.9946,3.0062,100,100,38.7
2026-04-21 13:34:32.842Z,2.9947,3.0051,100,100,34.7
2026-04-21 13:34:33.284Z,2.9962,3.0052,100,100,30.0
2026-04-21 13:34:34.818Z,2.9936,3.0054,100,100,39.3
2026-04-21 13:34:35.572Z,2.9944,3.0052,100,100,36.0
2026-04-21 13:34:36.080Z,2.9957,3.0057,100,100,33.3
2026-04-21 13:34:37.213Z,2.9946,3.0064,100,100,39.3
2026-04-21 13:34:38.451Z,2.9951,3.0059,100,100,36.0
2026-04-21 13:34:39.601Z,2.9956,3.0056,100,100,33.3
2026-04-21 13:34:40.563Z,2.9944,3.0050,100,100,35.3
2026-04-21 13:34:41.276Z,2.9943,3.0049,100,100,35.3
2026-04-21 13:34:42.181Z,2.9953,3.0055,100,100,34.0
2026-04-21 13:34:43.818Z,2.9943,3.0051,100,100,36.0
2026-04-21 13:34:44.804Z,2.9961,3.0047,100,100,28.7
2026-04-21 13:34:45.593Z,2.9962,3.0050,100,100,29.3
2026-04-21 13:34:46.231Z,2.9931,3.0055,100,100,41.3
2026-04-21 13:34:47.124Z,2.9947,3.0049,100,100,34.0
2026-04-21 13:34:48.732Z,2.9950,3.0042,100,100,30.7
2026-04-21 13:34:49.686Z,2.9962,3.0050,100,100,29.3
2026-04-21 13:34:50.305Z,2.9955,3.0047,100,100,30.7
2026-04-21 13:34:51.172Z,2.9950,3.0042,100,100,30.7
2026-04-21 13:34:52.789Z,2.9955,3.0041,100,100,28.7
2026-04-21 13:34:53.732Z,2.9946,3.0054,100,100,36.0
2026-04-21 13:34:54.468Z,2.9958,3.0054,100,100,32.0
2026-04-21 13:34:55.097Z,2.9950,3.0048,100,100,32.7
2026-04-21 13:34:56.085Z,2.9950,3.0036,100,100,28.7
2026-04-21 13:34:57.067Z,2.9947,3.0057,100,100,36.7
2026-04-21 13:34:58.489Z,2.9955,3.0039,100,100,28.0
2026-04-21 13:34:59.164Z,2.9953,3.0047,100,100,31.3
2026-04-21 13:37:00.882Z,2.9958,3.0042,100,100,28.0
2026-04-21 13:37:01.290Z,2.9951,3.0045,100,100,31.3
2026-04-21 13:37:02.222Z,2.9945,3.0049,100,100,34.7
2026-04-21 13:37:03.734Z,2.9953,3.0055,100,100,34.0
2026-04-21 13:37:04.752Z,2.9959,3.0043,100,100,28.0
2026-04-21 13:37:05.289Z,2.9958,3.0054,100,100,32.0
2026-04-21 13:37:06.327Z,2.9952,3.0054,100,100,34.0
2026-04-21 13:37:07.089Z,2.9933,3.0053,100,100,40.0
2026-04-21 13:37:08.475Z,2.9953,3.0045,100,100,30.7
2026-04-21 13:37:09.828Z,2.9948,3.0056,100,100,36.0
2026-04-21 13:37:10.850Z,2.9954,3.0060,100,100,35.3
2026-04-21 13:37:11.739Z,2.9957,3.0043,100,100,28.7
2026-04-21 13:37:12.452Z,2.9942,3.0046,100,100,34.7
2026-04-21 13:37:13.677Z,2.9945,3.0069,100,100,41.3
2026-04-21 13:37:14.733Z,2.9959,3.0049,100,100,30.0
2026-04-21 13:37:15.815Z,2.9949,3.0065,100,100,38.7
2026-04-21 13:37:16.687Z,2.9948,3.0044,100,100,32.0
2026-04-21 13:37:17.382Z,2.9963,3.0051,100,100,29.3
2026-04-21 13:37:18.322Z,2.9951,3.0061,100,100,36.7
2026-04-21 13:37:19.049Z,2.9963,3.0045,100,100,27.3
2026-04-21 13:37:20.082Z,2.9943,3.0051,100,100,36.0
2026-04-21 13:37:21.733Z,2.9943,3.0057,100,100,38.0
2026-04-21 13:37:22.471Z,2.9944,3.0052,100,100,36.0
2026-04-21 13:37:23.702Z,2.9941,3.0051,100,100,36.7
2026-04-21 13:37:24.472Z,2.9939,3.0059,100,100,40.0
2026-04-21 13:37:25.726Z,2.9959,3.0043,100,100,28.0
2026-04-21 13:37:26.125Z,2.9959,3.0051,100,100,30.7
2026-04-21 13:37:27.401Z,2.9945,3.0045,100,100,33.3
