TimestampUtc,Bid,Ask,BidSize,AskSize,SpreadBps
2026-03-09 13:30:00.288Z,34.6847,34.7153,100,100,8.8
2026-03-09 13:30:01.564Z,34.6780,34.7124,100,100,9.9
2026-03-09 13:30:02.606Z,34.6916,34.7234,100,100,9.2
2026-03-09 13:30:03.217Z,34.6878,34.7192,100,100,9.0
2026-03-09 13:30:04.366Z,34.6740,34.7138,100,100,11.5
2026-03-09 13:30:05.168Z,34.6773,34.7093,100,100,9.2
2026-03-09 13:30:06.131Z,34.6761,34.7085,100,100,9.3
2026-03-09 13:30:07.136Z,34.6754,34.7124,100,100,10.7
2026-03-09 13:30:08.500Z,34.6800,34.7138,100,100,9.7
2026-03-09 13:30:09.387Z,34.6858,34.7234,100,100,10.8
2026-03-09 13:30:10.858Z,34.6872,34.7166,100,100,8.5
2026-03-09 13:30:11.415Z,34.6751,34.7121,100,100,10.7
2026-03-09 13:30:12.885Z,34.6796,34.7088,100,100,8.4
2026-03-09 13:30:13.009Z,34.6926,34.7242,100,100,9.1
2026-03-09 13:30:14.218Z,34.6805,34.7133,100,100,9.5
2026-03-09 13:30:15.646Z,34.6795,34.7127,100,100,9.6
2026-03-09 13:30:16.372Z,34.6825,34.7145,100,100,9.2
2026-03-09 13:30:17.718Z,34.6765,34.7103,100,100,9.7
2026-03-09 13:30:18.400Z,34.6800,34.7066,100,100,7.7
2026-03-09 13:30:19.138Z,34.6754,34.7070,100,100,9.1
2026-03-09 13:30:20.265Z,34.6766,34.7092,100,100,9.4
2026-03-09 13:30:21.593Z,34.6763,34.7025,100,100,7.6
2026-03-09 13:30:22.652Z,34.6655,34.7005,100,100,10.1
2026-03-09 13:30:23.370Z,34.6558,34.6946,100,100,11.2
2026-03-09 13:30:24.379Z,34.6300,34.6750,100,100,13.0
2026-03-09 13:30:25.020Z,34.6349,34.6617,100,100,7.7
2026-03-09 13:30:26.162Z,34.6128,34.6480,100,100,10.2
2026-03-09 13:30:27.696Z,34.6119,34.6415,100,100,8.5
2026-03-09 13:30:28.661Z,34.5780,34.6276,100,100,14.3
2026-03-09 13:30:29.728Z,34.5908,34.6178,100,100,7.8
2026-03-09 13:30:30.258Z,34.5700,34.6134,100,100,12.5
2026-03-09 13:30:31.515Z,34.5505,34.5909,100,100,11.7
2026-03-09 13:30:32.516Z,34.5371,34.5689,100,100,9.2
2026-03-09 13:30:33.419Z,34.5376,34.5682,100,100,8.9
2026-03-09 13:30:34.074Z,34.5205,34.5585,100,100,11.0
2026-03-09 13:30:35.416Z,34.5158,34.5464,100,100,8.9
2026-03-09 13:30:36.747Z,34.5098,34.5398,100,100,8.7
2026-03-09 13:30:37.166Z,34.5025,34.5315,100,100,8.4
2026-03-09 13:30:38.256Z,34.4964,34.5304,100,100,9.9
2026-03-09 13:30:39.614Z,34.5043,34.5397,100,100,10.3
2026-03-09 13:30:40.235Z,34.5063,34.5323,100,100,7.5
2026-03-09 13:30:41.628Z,34.5094,34.5430,100,100,9.7
