TimestampUtc,Bid,Ask,BidSize,AskSize,SpreadBps
2026-04-21 13:30:00.421Z,1.0858,1.0942,1321,1211,77.1
2026-04-21 13:30:01.041Z,1.0857,1.0947,839,975,82.6
2026-04-21 13:30:02.656Z,1.0865,1.0949,1195,856,77.0
2026-04-21 13:30:03.490Z,1.0859,1.0965,1528,1289,97.1
2026-04-21 13:30:04.049Z,1.0875,1.0965,1072,697,82.4
2026-04-21 13:30:05.763Z,1.0874,1.0984,1747,1104,100.6
2026-04-21 13:30:06.693Z,1.0886,1.0994,1810,1315,98.7
2026-04-21 13:30:07.003Z,1.0896,1.1000,2027,1183,95.0
2026-04-21 13:30:08.083Z,1.0900,1.1024,904,1168,113.1
2026-04-21 13:30:09.817Z,1.0909,1.1027,1842,1055,107.6
2026-04-21 13:30:10.409Z,1.0923,1.1027,753,431,94.8
2026-04-21 13:30:11.801Z,1.0919,1.1035,5207,1659,105.7
2026-04-21 13:30:12.265Z,1.0932,1.1030,3896,1773,89.2
2026-04-21 13:30:13.166Z,1.0938,1.1024,2418,2546,78.3
2026-04-21 13:30:14.207Z,1.0921,1.1031,542,854,100.2
2026-04-21 13:30:15.383Z,1.0916,1.1022,381,577,96.6
2026-04-21 13:30:16.807Z,1.0908,1.1020,1123,1903,102.2
2026-04-21 13:30:17.819Z,1.0920,1.1008,1477,1797,80.3
2026-04-21 13:30:18.810Z,1.0913,1.1011,1581,3730,89.4
2026-04-21 13:30:19.428Z,1.0907,1.1015,1060,3305,98.5
2026-04-21 13:30:20.664Z,1.0899,1.1013,364,825,104.1
2026-04-21 13:30:21.251Z,1.0907,1.0993,886,1114,78.5
2026-04-21 13:30:22.070Z,1.0902,1.0990,803,2262,80.4
2026-04-21 13:30:23.757Z,1.0885,1.0993,645,1856,98.7
2026-04-21 13:30:24.049Z,1.0864,1.0988,320,1125,113.5
2026-04-21 13:30:25.022Z,1.0860,1.0970,483,984,100.8
2026-04-21 13:30:26.447Z,1.0857,1.0957,625,1400,91.7
2026-04-21 13:30:27.509Z,1.0838,1.0952,1071,2240,104.6
2026-04-21 13:30:28.139Z,1.0818,1.0942,989,1603,114.0
2026-04-21 13:30:29.192Z,1.0814,1.0924,554,886,101.2
2026-04-21 13:30:30.843Z,1.0795,1.0919,571,1723,114.2
2026-04-21 13:30:31.821Z,1.0794,1.0896,304,811,94.1
2026-04-21 13:30:32.548Z,1.0780,1.0894,488,947,105.2
2026-04-21 13:30:33.453Z,1.0784,1.0874,336,1073,83.1
2026-04-21 13:30:34.401Z,1.0758,1.0880,1015,1015,112.8
2026-04-21 13:30:35.248Z,1.0764,1.0858,535,1222,86.9
2026-04-21 13:30:36.603Z,1.0748,1.0864,1069,2387,107.3
2026-04-21 13:30:37.681Z,1.0743,1.0857,2227,5230,105.6
2026-04-21 13:30:38.552Z,1.0746,1.0852,1777,4023,98.2
2026-04-21 13:30:39.299Z,1.0749,1.0847,1425,3205,90.8
2026-04-21 13:30:40.043Z,1.0749,1.0851,3934,1150,94.4
2026-04-21 13:30:41.577Z,1.0754,1.0852,1253,774,90.7
2026-04-21 13:30:42.808Z,1.0762,1.0848,1309,773,79.6
2026-04-21 13:30:43.285Z,1.0751,1.0867,953,518,107.3
2026-04-21 13:30:44.602Z,1.0759,1.0861,507,550,94.4
2026-04-21 13:30:45.370Z,1.0770,1.0858,1443,1752,81.4
2026-04-21 13:30:46.220Z,1.0774,1.0858,935,475,77.7
2026-04-21 13:30:47.492Z,1.0770,1.0866,1693,641,88.7
2026-04-21 13:30:48.277Z,1.0762,1.0874,469,877,103.5
2026-04-21 13:30:49.720Z,1.0774,1.0866,2181,797,85.0
2026-04-21 13:30:50.279Z,1.0774,1.0870,1698,590,88.7
2026-04-21 13:30:51.827Z,1.0773,1.0879,1313,485,97.9
2026-04-21 13:30:52.899Z,1.0787,1.0879,1223,614,84.9
2026-04-21 13:30:53.854Z,1.0795,1.0877,943,566,75.7
2026-04-21 13:30:54.039Z,1.0786,1.0890,2674,1183,96.0
2026-04-21 13:30:55.127Z,1.0791,1.0889,2501,843,90.4
2026-04-21 13:30:56.532Z,1.0790,1.0906,2102,1210,106.9
2026-04-21 13:30:57.173Z,1.0800,1.0892,1109,2108,84.8
2026-04-21 13:30:58.365Z,1.0789,1.0909,1466,663,110.6
2026-04-21 13:30:59.058Z,1.0805,1.0895,2556,1227,82.9
2026-04-21 13:31:00.452Z,1.0795,1.0905,100,100,101.4
2026-04-21 13:31:01.668Z,1.0809,1.0891,100,123,75.6
2026-04-21 13:31:02.640Z,1.0807,1.0893,100,100,79.3
2026-04-21 13:31:03.859Z,1.0801,1.0897,100,117,88.5
2026-04-21 13:31:04.532Z,1.0803,1.0897,170,100,86.6
2026-04-21 13:31:05.550Z,1.0807,1.0889,100,175,75.6
2026-04-21 13:31:06.717Z,1.0805,1.0897,185,100,84.8
2026-04-21 13:31:07.197Z,1.0794,1.0902,100,101,99.6
2026-04-21 13:31:08.157Z,1.0803,1.0899,134,100,88.5
2026-04-21 13:31:09.105Z,1.0801,1.0897,100,100,88.5
2026-04-21 13:31:10.736Z,1.0799,1.0905,102,100,97.7
2026-04-21 13:31:11.594Z,1.0806,1.0892,100,252,79.3
2026-04-21 13:31:12.839Z,1.0793,1.0909,194,103,106.9
2026-04-21 13:31:13.225Z,1.0805,1.0891,100,161,79.3
2026-04-21 13:31:14.748Z,1.0800,1.0898,100,100,90.3
2026-04-21 13:31:15.426Z,1.0798,1.0904,100,100,97.7
2026-04-21 13:31:16.144Z,1.0789,1.0909,100,115,110.6
2026-04-21 13:31:17.034Z,1.0804,1.0898,131,115,86.6
2026-04-21 13:31:18.019Z,1.0801,1.0897,100,125,88.5
2026-04-21 13:31:19.898Z,1.0800,1.0904,100,100,95.8
2026-04-21 13:31:20.534Z,1.0797,1.0899,100,106,94.0
2026-04-21 13:31:21.145Z,1.0793,1.0901,100,100,99.6
2026-04-21 13:31:22.314Z,1.0797,1.0907,100,100,101.4
2026-04-21 13:31:23.748Z,1.0807,1.0897,100,100,82.9
2026-04-21 13:31:24.065Z,1.0809,1.0895,100,100,79.2
2026-04-21 13:31:25.480Z,1.0806,1.0896,100,100,82.9
2026-04-21 13:31:26.201Z,1.0806,1.0896,100,100,82.9
2026-04-21 13:31:27.213Z,1.0805,1.0899,100,100,86.6
2026-04-21 13:31:28.475Z,1.0809,1.0897,100,100,81.1
2026-04-21 13:31:29.517Z,1.0793,1.0903,100,100,101.4
2026-04-21 13:31:30.419Z,1.0800,1.0896,100,100,88.5
2026-04-21 13:31:31.180Z,1.0810,1.0892,100,100,75.6
2026-04-21 13:31:32.279Z,1.0801,1.0899,100,100,90.3
2026-04-21 13:31:33.178Z,1.0800,1.0898,100,100,90.3
2026-04-21 13:31:34.201Z,1.0807,1.0897,100,100,82.9
2026-04-21 13:31:35.426Z,1.0796,1.0900,100,139,95.9
2026-04-21 13:31:36.705Z,1.0805,1.0891,108,100,79.3
2026-04-21 13:31:37.262Z,1.0793,1.0903,103,181,101.4
2026-04-21 13:31:38.621Z,1.0799,1.0897,108,100,90.3
2026-04-21 13:31:39.300Z,1.0794,1.0902,158,160,99.6
2026-04-21 13:31:40.072Z,1.0793,1.0905,182,132,103.2
2026-04-21 13:31:41.489Z,1.0798,1.0908,120,100,101.4
2026-04-21 13:31:42.873Z,1.0795,1.0907,100,100,103.2
2026-04-21 13:31:43.843Z,1.0808,1.0894,100,100,79.3
2026-04-21 13:31:44.842Z,1.0804,1.0892,100,100,81.1
2026-04-21 13:31:45.261Z,1.0804,1.0894,123,100,83.0
2026-04-21 13:31:46.828Z,1.0800,1.0902,165,110,94.0
2026-04-21 13:31:47.888Z,1.0806,1.0894,116,256,81.1
2026-04-21 13:31:48.494Z,1.0807,1.0897,100,100,82.9
2026-04-21 13:31:49.211Z,1.0790,1.0910,100,106,110.6
2026-04-21 13:31:50.154Z,1.0801,1.0897,100,115,88.5
2026-04-21 13:31:51.744Z,1.0790,1.0908,100,100,108.8
2026-04-21 13:31:52.103Z,1.0805,1.0893,100,100,81.1
2026-04-21 13:31:53.696Z,1.0801,1.0893,100,100,84.8
2026-04-21 13:31:54.038Z,1.0803,1.0899,130,100,88.5
2026-04-21 13:31:55.732Z,1.0790,1.0906,100,115,106.9
2026-04-21 13:31:56.687Z,1.0791,1.0907,168,100,106.9
2026-04-21 13:31:57.053Z,1.0798,1.0906,143,100,99.5
2026-04-21 13:31:58.329Z,1.0807,1.0893,100,148,79.3
2026-04-21 13:31:59.430Z,1.0798,1.0902,100,100,95.9
2026-04-21 13:32:00.009Z,1.0813,1.0901,100,100,81.1
2026-04-21 13:32:01.681Z,1.0814,1.0896,100,100,75.5
2026-04-21 13:32:02.130Z,1.0812,1.0904,100,100,84.7
2026-04-21 13:32:03.032Z,1.0805,1.0909,100,100,95.8
2026-04-21 13:32:04.412Z,1.0810,1.0900,100,100,82.9
2026-04-21 13:32:05.801Z,1.0802,1.0910,100,100,99.5
2026-04-21 13:32:06.563Z,1.0806,1.0908,100,100,93.9
2026-04-21 13:32:07.889Z,1.0807,1.0905,100,100,90.3
2026-04-21 13:32:08.173Z,1.0817,1.0903,100,100,79.2
2026-04-21 13:32:09.242Z,1.0798,1.0912,100,100,105.0
2026-04-21 13:32:10.801Z,1.0802,1.0914,100,100,103.1
2026-04-21 13:32:11.834Z,1.0813,1.0897,100,100,77.4
2026-04-21 13:32:12.466Z,1.0808,1.0900,100,100,84.8
2026-04-21 13:32:13.158Z,1.0799,1.0919,100,100,110.5
2026-04-21 13:32:14.158Z,1.0814,1.0904,100,100,82.9
2026-04-21 13:32:15.362Z,1.0808,1.0910,100,100,93.9
2026-04-21 13:32:16.352Z,1.0814,1.0904,100,100,82.9
2026-04-21 13:32:17.353Z,1.0802,1.0912,100,100,101.3
2026-04-21 13:32:18.211Z,1.0797,1.0911,100,100,105.0
2026-04-21 13:32:19.088Z,1.0811,1.0901,100,100,82.9
2026-04-21 13:32:20.602Z,1.0803,1.0915,100,100,103.1
