TimestampUtc,Price,Size,Exchange
2026-04-21 13:30:00.329Z,6.5113,37,SYNTH
2026-04-21 13:30:01.536Z,6.5130,54,SYNTH
2026-04-21 13:30:02.422Z,6.5117,45,SYNTH
2026-04-21 13:30:03.055Z,6.5064,59,SYNTH
2026-04-21 13:30:04.414Z,6.5070,48,SYNTH
2026-04-21 13:30:05.562Z,6.5116,30,SYNTH
2026-04-21 13:30:06.562Z,6.5068,25,SYNTH
2026-04-21 13:30:07.479Z,6.5141,27,SYNTH
2026-04-21 13:30:08.688Z,6.5069,46,SYNTH
2026-04-21 13:30:09.414Z,6.5155,40,SYNTH
2026-04-21 13:30:10.641Z,6.5071,31,SYNTH
2026-04-21 13:30:11.644Z,6.5115,89,SYNTH
2026-04-21 13:30:12.148Z,6.5111,100,SYNTH
2026-04-21 13:30:13.540Z,6.5093,59,SYNTH
2026-04-21 13:30:14.493Z,6.5117,28,SYNTH
2026-04-21 13:30:15.562Z,6.5086,33,SYNTH
2026-04-21 13:30:16.550Z,6.5127,58,SYNTH
2026-04-21 13:30:17.638Z,6.5084,78,SYNTH
2026-04-21 13:30:18.113Z,6.5131,52,SYNTH
2026-04-21 13:30:19.382Z,6.5062,36,SYNTH
2026-04-21 13:30:20.257Z,6.5044,36,SYNTH
2026-04-21 13:30:21.596Z,6.5010,39,SYNTH
2026-04-21 13:30:22.318Z,6.4967,28,SYNTH
2026-04-21 13:30:23.108Z,6.4942,23,SYNTH
2026-04-21 13:30:24.690Z,6.4892,19,SYNTH
2026-04-21 13:30:25.641Z,6.4840,38,SYNTH
2026-04-21 13:30:26.112Z,6.4759,19,SYNTH
2026-04-21 13:30:27.801Z,6.4703,39,SYNTH
2026-04-21 13:30:28.508Z,6.4632,33,SYNTH
2026-04-21 13:30:29.497Z,6.4581,34,SYNTH
2026-04-21 13:30:30.412Z,6.4524,42,SYNTH
2026-04-21 13:30:31.697Z,6.4432,43,SYNTH
2026-04-21 13:30:32.482Z,6.4376,21,SYNTH
2026-04-21 13:30:33.877Z,6.4328,19,SYNTH
2026-04-21 13:30:34.491Z,6.4284,39,SYNTH
2026-04-21 13:30:35.166Z,6.4267,36,SYNTH
2026-04-21 13:30:36.083Z,6.4222,28,SYNTH
2026-04-21 13:30:37.638Z,6.4173,53,SYNTH
2026-04-21 13:30:38.266Z,6.4199,109,SYNTH
2026-04-21 13:30:39.183Z,6.4255,94,SYNTH
2026-04-21 13:30:40.668Z,6.4208,91,SYNTH
2026-04-21 13:30:41.729Z,6.4254,41,SYNTH
2026-04-21 13:30:42.639Z,6.4222,46,SYNTH
2026-04-21 13:30:43.023Z,6.4308,37,SYNTH
2026-04-21 13:30:44.447Z,6.4222,23,SYNTH
2026-04-21 13:30:45.657Z,6.4297,37,SYNTH
2026-04-21 13:30:46.802Z,6.4289,60,SYNTH
2026-04-21 13:30:47.531Z,6.4316,68,SYNTH
2026-04-21 13:30:48.790Z,6.4242,27,SYNTH
2026-04-21 13:30:49.675Z,6.4314,51,SYNTH
2026-04-21 13:30:50.377Z,6.4257,24,SYNTH
2026-04-21 13:30:51.162Z,6.4252,56,SYNTH
2026-04-21 13:30:52.864Z,6.4306,36,SYNTH
2026-04-21 13:30:53.298Z,6.4224,57,SYNTH
2026-04-21 13:30:54.646Z,6.4222,51,SYNTH
2026-04-21 13:30:55.812Z,6.4258,30,SYNTH
2026-04-21 13:30:56.109Z,6.4223,59,SYNTH
2026-04-21 13:30:57.190Z,6.4195,36,SYNTH
2026-04-21 13:30:58.872Z,6.4221,45,SYNTH
2026-04-21 13:30:59.081Z,6.4178,56,SYNTH
2026-04-21 13:31:00.857Z,6.4229,14,SYNTH
2026-04-21 13:31:01.101Z,6.4155,15,SYNTH
2026-04-21 13:31:02.218Z,6.4208,11,SYNTH
2026-04-21 13:31:03.722Z,6.4165,15,SYNTH
2026-04-21 13:31:04.516Z,6.4157,16,SYNTH
2026-04-21 13:31:05.035Z,6.4210,18,SYNTH
2026-04-21 13:31:06.899Z,6.4186,18,SYNTH
2026-04-21 13:31:07.471Z,6.4189,8,SYNTH
2026-04-21 13:31:08.884Z,6.4219,11,SYNTH
2026-04-21 13:31:09.186Z,6.4159,14,SYNTH
2026-04-21 13:31:10.002Z,6.4239,8,SYNTH
2026-04-21 13:31:11.768Z,6.4196,20,SYNTH
