TimestampUtc,Bid,Ask,BidSize,AskSize,SpreadBps
2026-04-21 13:30:00.329Z,6.4984,6.5216,100,100,35.6
2026-04-21 13:30:01.536Z,6.4989,6.5215,100,100,34.7
2026-04-21 13:30:02.422Z,6.5025,6.5205,100,100,27.6
2026-04-21 13:30:03.055Z,6.4998,6.5186,100,100,28.9
2026-04-21 13:30:04.414Z,6.5005,6.5175,100,100,26.1
2026-04-21 13:30:05.562Z,6.4981,6.5227,100,100,37.8
2026-04-21 13:30:06.562Z,6.4991,6.5197,100,100,31.6
2026-04-21 13:30:07.479Z,6.5025,6.5207,100,100,28.0
2026-04-21 13:30:08.688Z,6.4994,6.5184,100,100,29.2
2026-04-21 13:30:09.414Z,6.5009,6.5221,100,100,32.6
2026-04-21 13:30:10.641Z,6.4975,6.5203,100,100,35.0
2026-04-21 13:30:11.644Z,6.4986,6.5222,100,100,36.2
2026-04-21 13:30:12.148Z,6.5009,6.5209,100,100,30.7
2026-04-21 13:30:13.540Z,6.5005,6.5191,100,100,28.6
2026-04-21 13:30:14.493Z,6.5006,6.5204,100,100,30.4
2026-04-21 13:30:15.562Z,6.5003,6.5189,100,100,28.6
2026-04-21 13:30:16.550Z,6.5015,6.5207,100,100,29.5
2026-04-21 13:30:17.638Z,6.5004,6.5184,100,100,27.7
2026-04-21 13:30:18.113Z,6.4986,6.5226,100,100,36.9
2026-04-21 13:30:19.382Z,6.4979,6.5217,100,100,36.6
2026-04-21 13:30:20.257Z,6.4982,6.5160,100,100,27.4
2026-04-21 13:30:21.596Z,6.4920,6.5150,100,100,35.4
2026-04-21 13:30:22.318Z,6.4908,6.5098,100,100,29.2
2026-04-21 13:30:23.108Z,6.4834,6.5086,100,100,38.8
2026-04-21 13:30:24.690Z,6.4759,6.5033,100,100,42.2
2026-04-21 13:30:25.641Z,6.4729,6.4951,100,100,34.2
2026-04-21 13:30:26.112Z,6.4662,6.4878,100,100,33.3
2026-04-21 13:30:27.801Z,6.4607,6.4853,100,100,38.0
2026-04-21 13:30:28.508Z,6.4519,6.4771,100,100,39.0
2026-04-21 13:30:29.497Z,6.4476,6.4694,100,100,33.8
2026-04-21 13:30:30.412Z,6.4440,6.4638,100,100,30.7
2026-04-21 13:30:31.697Z,6.4345,6.4591,100,100,38.2
2026-04-21 13:30:32.482Z,6.4300,6.4496,100,100,30.4
2026-04-21 13:30:33.877Z,6.4222,6.4488,100,100,41.3
2026-04-21 13:30:34.491Z,6.4221,6.4421,100,100,31.1
2026-04-21 13:30:35.166Z,6.4162,6.4376,100,100,33.3
2026-04-21 13:30:36.083Z,6.4125,6.4371,100,100,38.3
2026-04-21 13:30:37.638Z,6.4112,6.4308,100,100,30.5
2026-04-21 13:30:38.266Z,6.4087,6.4321,100,100,36.4
2026-04-21 13:30:39.183Z,6.4138,6.4316,100,100,27.7
2026-04-21 13:30:40.668Z,6.4095,6.4333,100,100,37.1
2026-04-21 13:30:41.729Z,6.4139,6.4337,100,100,30.8
2026-04-21 13:30:42.639Z,6.4127,6.4337,100,100,32.7
2026-04-21 13:30:43.023Z,6.4170,6.4382,100,100,33.0
2026-04-21 13:30:44.447Z,6.4146,6.4374,100,100,35.5
2026-04-21 13:30:45.657Z,6.4153,6.4385,100,100,36.1
2026-04-21 13:30:46.802Z,6.4171,6.4387,100,100,33.6
2026-04-21 13:30:47.531Z,6.4200,6.4362,100,100,25.2
2026-04-21 13:30:48.790Z,6.4176,6.4382,100,100,32.0
2026-04-21 13:30:49.675Z,6.4171,6.4407,100,100,36.7
2026-04-21 13:30:50.377Z,6.4190,6.4376,100,100,28.9
2026-04-21 13:30:51.162Z,6.4147,6.4371,100,100,34.9
2026-04-21 13:30:52.864Z,6.4170,6.4362,100,100,29.9
2026-04-21 13:30:53.298Z,6.4121,6.4345,100,100,34.9
2026-04-21 13:30:54.646Z,6.4125,6.4331,100,100,32.1
2026-04-21 13:30:55.812Z,6.4114,6.4348,100,100,36.4
