TimestampUtc,Price,Size,Exchange
2026-03-09 13:30:00.083Z,9.0627,1586,SYNTH
2026-03-09 13:30:01.132Z,9.0533,1388,SYNTH
2026-03-09 13:30:02.554Z,9.0494,1907,SYNTH
2026-03-09 13:30:03.202Z,9.0434,1843,SYNTH
2026-03-09 13:30:04.778Z,9.0288,1948,SYNTH
2026-03-09 13:30:05.737Z,9.0218,927,SYNTH
2026-03-09 13:30:06.803Z,9.0038,1632,SYNTH
2026-03-09 13:30:07.494Z,8.9909,854,SYNTH
2026-03-09 13:30:08.708Z,8.9822,1795,SYNTH
2026-03-09 13:30:09.377Z,8.9756,895,SYNTH
2026-03-09 13:30:10.395Z,8.9638,796,SYNTH
2026-03-09 13:30:11.532Z,8.9591,4029,SYNTH
2026-03-09 13:30:12.162Z,8.9624,2465,SYNTH
2026-03-09 13:30:13.637Z,8.9655,2491,SYNTH
2026-03-09 13:30:14.763Z,8.9708,792,SYNTH
2026-03-09 13:30:15.722Z,8.9814,1175,SYNTH
2026-03-09 13:30:16.581Z,8.9898,2761,SYNTH
2026-03-09 13:30:17.898Z,9.0013,2224,SYNTH
2026-03-09 13:30:18.580Z,9.0026,1742,SYNTH
2026-03-09 13:30:19.284Z,9.0031,2216,SYNTH
2026-03-09 13:30:20.713Z,9.0072,871,SYNTH
2026-03-09 13:30:21.465Z,9.0185,1013,SYNTH
2026-03-09 13:30:22.805Z,9.0300,841,SYNTH
2026-03-09 13:30:23.186Z,9.0444,1243,SYNTH
2026-03-09 13:30:24.334Z,9.0588,585,SYNTH
2026-03-09 13:30:25.474Z,9.0771,740,SYNTH
2026-03-09 13:30:26.146Z,9.0915,584,SYNTH
2026-03-09 13:30:27.502Z,9.1128,575,SYNTH
2026-03-09 13:30:28.775Z,9.1308,858,SYNTH
2026-03-09 13:30:29.492Z,9.1530,1162,SYNTH
2026-03-09 13:30:30.150Z,9.1681,966,SYNTH
2026-03-09 13:30:31.559Z,9.1883,1335,SYNTH
2026-03-09 13:30:32.404Z,9.2041,1103,SYNTH
2026-03-09 13:30:33.772Z,9.2197,577,SYNTH
2026-03-09 13:30:34.502Z,9.2297,1075,SYNTH
2026-03-09 13:30:35.262Z,9.2462,1393,SYNTH
2026-03-09 13:30:36.607Z,9.2528,1381,SYNTH
2026-03-09 13:30:37.899Z,9.2582,1612,SYNTH
2026-03-09 13:30:38.009Z,9.2605,1818,SYNTH
2026-03-09 13:30:39.800Z,9.2574,2370,SYNTH
2026-03-09 13:30:40.456Z,9.2511,2118,SYNTH
2026-03-09 13:30:41.691Z,9.2479,693,SYNTH
2026-03-09 13:30:42.259Z,9.2405,1440,SYNTH
2026-03-09 13:30:43.378Z,9.2282,724,SYNTH
2026-03-09 13:30:44.440Z,9.2211,927,SYNTH
2026-03-09 13:30:45.266Z,9.2128,1013,SYNTH
2026-03-09 13:30:46.125Z,9.2099,1499,SYNTH
2026-03-09 13:30:47.074Z,9.2184,1798,SYNTH
2026-03-09 13:30:48.408Z,9.2037,877,SYNTH
2026-03-09 13:30:49.485Z,9.1979,1422,SYNTH
2026-03-09 13:30:50.623Z,9.1890,1048,SYNTH
2026-03-09 13:30:51.045Z,9.1775,1469,SYNTH
2026-03-09 13:30:52.709Z,9.1642,1836,SYNTH
2026-03-09 13:30:53.060Z,9.1494,1769,SYNTH
2026-03-09 13:30:54.748Z,9.1348,957,SYNTH
2026-03-09 13:30:55.383Z,9.1215,833,SYNTH
2026-03-09 13:30:56.290Z,9.1143,933,SYNTH
2026-03-09 13:30:57.334Z,9.1033,905,SYNTH
2026-03-09 13:30:58.490Z,9.0992,1899,SYNTH
2026-03-09 13:30:59.197Z,9.0969,1863,SYNTH
2026-03-09 13:31:00.040Z,9.1061,48,SYNTH
2026-03-09 13:31:01.894Z,9.1078,90,SYNTH
2026-03-09 13:31:02.885Z,9.1109,69,SYNTH
2026-03-09 13:31:03.141Z,9.1043,46,SYNTH
2026-03-09 13:31:04.685Z,9.1070,52,SYNTH
2026-03-09 13:31:05.150Z,9.0993,47,SYNTH
2026-03-09 13:31:06.236Z,9.1043,59,SYNTH
2026-03-09 13:31:07.761Z,9.0993,37,SYNTH
2026-03-09 13:31:08.468Z,9.1047,66,SYNTH
2026-03-09 13:31:09.205Z,9.1075,36,SYNTH
2026-03-09 13:31:10.391Z,9.1047,41,SYNTH
2026-03-09 13:31:11.215Z,9.0993,119,SYNTH
2026-03-09 13:31:12.721Z,9.1067,133,SYNTH
2026-03-09 13:31:13.276Z,9.1019,168,SYNTH
2026-03-09 13:31:14.245Z,9.1014,42,SYNTH
