TimestampUtc,Price,Size,Exchange
2026-03-12 19:07:33.798Z,1.1005,22,SYNTH
2026-03-12 19:07:34.018Z,1.0994,29,SYNTH
2026-03-12 19:07:35.592Z,1.1002,13,SYNTH
2026-03-12 19:07:36.846Z,1.1010,16,SYNTH
2026-03-12 19:07:37.872Z,1.0987,27,SYNTH
2026-03-12 19:07:38.319Z,1.0982,26,SYNTH
2026-03-12 19:07:39.080Z,1.1012,22,SYNTH
2026-03-12 19:07:40.724Z,1.1021,15,SYNTH
2026-03-12 19:07:41.105Z,1.0993,16,SYNTH
2026-03-12 19:07:42.614Z,1.1003,13,SYNTH
2026-03-12 19:07:43.044Z,1.0983,12,SYNTH
2026-03-12 19:07:44.782Z,1.0996,36,SYNTH
2026-03-12 19:07:45.743Z,1.1011,27,SYNTH
2026-03-12 19:07:46.133Z,1.1005,49,SYNTH
2026-03-12 19:07:47.398Z,1.1006,18,SYNTH
2026-03-12 19:07:48.027Z,1.1013,20,SYNTH
2026-03-12 19:07:49.130Z,1.1004,30,SYNTH
2026-03-12 19:07:50.015Z,1.0993,32,SYNTH
2026-03-12 19:07:51.103Z,1.1005,21,SYNTH
2026-03-12 19:07:52.045Z,1.1016,15,SYNTH
2026-03-12 19:07:53.854Z,1.1030,9,SYNTH
2026-03-12 19:07:54.254Z,1.1042,11,SYNTH
2026-03-12 19:07:55.564Z,1.1083,10,SYNTH
2026-03-12 19:07:56.712Z,1.1109,13,SYNTH
2026-03-12 19:07:57.816Z,1.1134,16,SYNTH
2026-03-12 19:07:58.221Z,1.1173,18,SYNTH
2026-03-12 19:07:59.801Z,1.1222,8,SYNTH
2026-03-12 19:08:00.054Z,1.1268,15,SYNTH
2026-03-12 19:08:01.414Z,1.1293,16,SYNTH
2026-03-12 19:08:02.437Z,1.1339,18,SYNTH
2026-03-12 19:08:03.016Z,1.1389,19,SYNTH
2026-03-12 19:08:04.152Z,1.1424,9,SYNTH
2026-03-12 19:08:05.753Z,1.1456,10,SYNTH
2026-03-12 19:08:06.107Z,1.1503,10,SYNTH
2026-03-12 19:08:07.616Z,1.1519,14,SYNTH
2026-03-12 19:08:08.461Z,1.1555,18,SYNTH
2026-03-12 19:08:09.610Z,1.1567,10,SYNTH
2026-03-12 19:08:10.417Z,1.1588,42,SYNTH
2026-03-12 19:08:11.871Z,1.1584,31,SYNTH
2026-03-12 19:08:12.109Z,1.1580,35,SYNTH
2026-03-12 19:08:13.189Z,1.1573,51,SYNTH
2026-03-12 19:08:14.221Z,1.1548,10,SYNTH
2026-03-12 19:08:15.402Z,1.1552,21,SYNTH
2026-03-12 19:08:16.194Z,1.1537,15,SYNTH
2026-03-12 19:08:17.405Z,1.1526,9,SYNTH
2026-03-12 19:08:18.862Z,1.1507,19,SYNTH
2026-03-12 19:08:19.631Z,1.1510,32,SYNTH
2026-03-12 19:08:20.522Z,1.1540,15,SYNTH
2026-03-12 19:08:21.246Z,1.1523,12,SYNTH
2026-03-12 19:08:22.738Z,1.1513,15,SYNTH
2026-03-12 19:08:23.410Z,1.1527,18,SYNTH
2026-03-12 19:08:24.213Z,1.1531,19,SYNTH
2026-03-12 19:08:25.098Z,1.1502,25,SYNTH
2026-03-12 19:08:26.110Z,1.1493,13,SYNTH
2026-03-12 19:08:27.570Z,1.1494,28,SYNTH
2026-03-12 19:08:28.530Z,1.1501,16,SYNTH
2026-03-12 19:08:29.108Z,1.1494,25,SYNTH
2026-03-12 19:08:30.514Z,1.1483,24,SYNTH
2026-03-12 19:08:31.365Z,1.1495,23,SYNTH
2026-03-12 19:08:32.194Z,1.1519,14,SYNTH
2026-03-12 19:07:33.447Z,1.1527,4,SYNTH
2026-03-12 19:07:34.810Z,1.1542,3,SYNTH
2026-03-12 19:07:35.254Z,1.1535,3,SYNTH
2026-03-12 19:07:36.116Z,1.1538,4,SYNTH
2026-03-12 19:07:37.779Z,1.1551,2,SYNTH
2026-03-12 19:07:38.181Z,1.1564,3,SYNTH
2026-03-12 19:07:39.744Z,1.1567,2,SYNTH
2026-03-12 19:07:40.667Z,1.1593,4,SYNTH
2026-03-12 19:07:41.641Z,1.1599,2,SYNTH
2026-03-12 19:07:42.893Z,1.1601,4,SYNTH
2026-03-12 19:07:43.835Z,1.1600,3,SYNTH
2026-03-12 19:07:44.791Z,1.1614,5,SYNTH
2026-03-12 19:07:45.763Z,1.1600,9,SYNTH
2026-03-12 19:07:46.680Z,1.1589,8,SYNTH
2026-03-12 19:07:47.737Z,1.1577,3,SYNTH
2026-03-12 19:07:48.264Z,1.1571,2,SYNTH
2026-03-12 19:07:49.163Z,1.1568,5,SYNTH
2026-03-12 19:07:50.176Z,1.1561,6,SYNTH
2026-03-12 19:07:51.616Z,1.1556,5,SYNTH
2026-03-12 19:07:52.797Z,1.1550,5,SYNTH
2026-03-12 19:07:53.099Z,1.1560,1,SYNTH
2026-03-12 19:07:54.249Z,1.1559,2,SYNTH
2026-03-12 19:07:55.676Z,1.1550,2,SYNTH
2026-03-12 19:07:56.379Z,1.1546,1,SYNTH
2026-03-12 19:07:57.261Z,1.1532,2,SYNTH
2026-03-12 19:07:58.806Z,1.1517,2,SYNTH
2026-03-12 19:07:59.855Z,1.1499,3,SYNTH
2026-03-12 19:08:00.395Z,1.1488,2,SYNTH
2026-03-12 19:08:01.153Z,1.1482,2,SYNTH
2026-03-12 19:08:02.186Z,1.1475,2,SYNTH
2026-03-12 19:08:03.375Z,1.1462,3,SYNTH
2026-03-12 19:08:04.049Z,1.1450,2,SYNTH
2026-03-12 19:08:05.795Z,1.1423,2,SYNTH
2026-03-12 19:08:06.708Z,1.1422,2,SYNTH
2026-03-12 19:08:07.718Z,1.1420,1,SYNTH
2026-03-12 19:08:08.566Z,1.1413,3,SYNTH
2026-03-12 19:08:09.004Z,1.1392,3,SYNTH
2026-03-12 19:08:10.776Z,1.1390,6,SYNTH
2026-03-12 19:08:11.821Z,1.1419,5,SYNTH
2026-03-12 19:08:12.771Z,1.1426,6,SYNTH
2026-03-12 19:08:13.344Z,1.1408,5,SYNTH
2026-03-12 19:08:14.412Z,1.1417,3,SYNTH
2026-03-12 19:08:15.694Z,1.1435,3,SYNTH
2026-03-12 19:08:16.381Z,1.1428,3,SYNTH
2026-03-12 19:08:17.241Z,1.1433,3,SYNTH
2026-03-12 19:08:18.421Z,1.1447,3,SYNTH
2026-03-12 19:08:19.565Z,1.1440,3,SYNTH
2026-03-12 19:08:20.809Z,1.1423,3,SYNTH
2026-03-12 19:08:21.702Z,1.1446,3,SYNTH
2026-03-12 19:08:22.440Z,1.1440,2,SYNTH
2026-03-12 19:08:23.095Z,1.1457,2,SYNTH
2026-03-12 19:08:24.151Z,1.1461,3,SYNTH
2026-03-12 19:08:25.059Z,1.1471,3,SYNTH
2026-03-12 19:08:26.595Z,1.1489,4,SYNTH
2026-03-12 19:08:27.702Z,1.1483,3,SYNTH
2026-03-12 19:08:28.725Z,1.1505,3,SYNTH
2026-03-12 19:08:29.427Z,1.1506,2,SYNTH
2026-03-12 19:08:30.752Z,1.1498,3,SYNTH
2026-03-12 19:08:31.140Z,1.1509,3,SYNTH
2026-03-12 19:08:32.248Z,1.1514,2,SYNTH
2026-03-12 19:07:33.084Z,1.1543,2,SYNTH
2026-03-12 19:07:34.060Z,1.1505,2,SYNTH
2026-03-12 19:07:35.670Z,1.1489,2,SYNTH
2026-03-12 19:07:36.428Z,1.1470,1,SYNTH
2026-03-12 19:07:37.539Z,1.1452,1,SYNTH
2026-03-12 19:07:38.598Z,1.1428,2,SYNTH
2026-03-12 19:07:39.599Z,1.1390,2,SYNTH
2026-03-12 19:07:40.395Z,1.1375,2,SYNTH
2026-03-12 19:07:41.251Z,1.1336,1,SYNTH
2026-03-12 19:07:42.634Z,1.1329,1,SYNTH
2026-03-12 19:07:43.496Z,1.1294,2,SYNTH
2026-03-12 19:07:44.015Z,1.1287,3,SYNTH
2026-03-12 19:07:45.370Z,1.1313,2,SYNTH
2026-03-12 19:07:46.860Z,1.1322,3,SYNTH
2026-03-12 19:07:47.591Z,1.1334,1,SYNTH
2026-03-12 19:07:48.581Z,1.1339,2,SYNTH
2026-03-12 19:07:49.722Z,1.1357,4,SYNTH
2026-03-12 19:07:50.278Z,1.1347,2,SYNTH
2026-03-12 19:07:51.429Z,1.1330,3,SYNTH
2026-03-12 19:07:52.775Z,1.1354,2,SYNTH
2026-03-12 19:07:53.633Z,1.1359,1,SYNTH
2026-03-12 19:07:54.860Z,1.1375,2,SYNTH
