TimestampUtc,Bid,Ask,BidSize,AskSize,SpreadBps
2026-03-09 13:30:00.105Z,3.4347,3.4453,100,100,30.8
2026-03-09 13:30:01.682Z,3.4363,3.4445,100,100,23.8
2026-03-09 13:30:02.578Z,3.4360,3.4452,100,100,26.7
2026-03-09 13:30:03.587Z,3.4355,3.4457,100,100,29.6
2026-03-09 13:30:04.727Z,3.4360,3.4444,100,100,24.4
2026-03-09 13:30:05.436Z,3.4348,3.4446,100,100,28.5
2026-03-09 13:30:06.238Z,3.4353,3.4455,100,100,29.6
2026-03-09 13:30:07.537Z,3.4337,3.4457,100,100,34.9
2026-03-09 13:30:08.286Z,3.4348,3.4452,100,100,30.2
2026-03-09 13:30:09.003Z,3.4350,3.4438,100,100,25.6
2026-03-09 13:30:10.854Z,3.4348,3.4444,100,100,27.9
2026-03-09 13:30:11.063Z,3.4345,3.4467,100,100,35.5
2026-03-09 13:30:12.347Z,3.4362,3.4452,100,100,26.2
2026-03-09 13:30:13.150Z,3.4340,3.4450,100,100,32.0
2026-03-09 13:30:14.687Z,3.4352,3.4450,100,100,28.5
2026-03-09 13:30:15.223Z,3.4348,3.4462,100,100,33.1
2026-03-09 13:30:16.324Z,3.4339,3.4459,100,100,34.9
2026-03-09 13:30:17.800Z,3.4352,3.4462,100,100,32.0
2026-03-09 13:30:18.637Z,3.4337,3.4457,100,100,34.9
2026-03-09 13:30:19.049Z,3.4363,3.4453,100,100,26.2
2026-03-09 13:30:20.358Z,3.4340,3.4458,100,100,34.3
2026-03-09 13:30:21.508Z,3.4358,3.4442,100,100,24.4
2026-03-09 13:30:22.252Z,3.4348,3.4460,100,100,32.6
2026-03-09 13:30:23.438Z,3.4344,3.4446,100,100,29.7
2026-03-09 13:30:24.480Z,3.4352,3.4456,100,100,30.2
2026-03-09 13:30:25.803Z,3.4344,3.4456,100,100,32.6
2026-03-09 13:30:26.088Z,3.4344,3.4456,100,100,32.6
2026-03-09 13:30:27.500Z,3.4334,3.4456,100,100,35.5
2026-03-09 13:30:28.724Z,3.4353,3.4449,100,100,27.9
2026-03-09 13:30:29.854Z,3.4336,3.4452,100,100,33.7
2026-03-09 13:30:30.536Z,3.4354,3.4436,100,100,23.8
2026-03-09 13:30:31.837Z,3.4363,3.4449,100,100,25.0
2026-03-09 13:30:32.735Z,3.4355,3.4445,100,100,26.2
2026-03-09 13:30:33.428Z,3.4354,3.4442,100,100,25.6
2026-03-09 13:30:34.476Z,3.4361,3.4455,100,100,27.3
2026-03-09 13:30:35.187Z,3.4358,3.4456,100,100,28.5
2026-03-09 13:30:36.099Z,3.4346,3.4448,100,100,29.7
2026-03-09 13:30:37.057Z,3.4356,3.4452,100,100,27.9
2026-03-09 13:30:38.459Z,3.4350,3.4444,100,100,27.3
2026-03-09 13:30:39.538Z,3.4347,3.4439,100,100,26.7
2026-03-09 13:30:40.681Z,3.4344,3.4442,100,100,28.5
2026-03-09 13:30:41.301Z,3.4348,3.4444,100,100,27.9
2026-03-09 13:30:42.442Z,3.4343,3.4451,100,100,31.4
2026-03-09 13:30:43.360Z,3.4337,3.4453,100,100,33.7
2026-03-09 13:30:44.160Z,3.4364,3.4450,100,100,25.0
