TimestampUtc,Price,Size,Exchange
2026-04-21 13:30:00.407Z,1.7137,151,SYNTH
2026-04-21 13:30:01.796Z,1.7122,173,SYNTH
2026-04-21 13:30:02.689Z,1.7103,240,SYNTH
2026-04-21 13:30:03.516Z,1.7133,160,SYNTH
2026-04-21 13:30:04.486Z,1.7128,182,SYNTH
2026-04-21 13:30:05.520Z,1.7104,226,SYNTH
2026-04-21 13:30:06.636Z,1.7134,99,SYNTH
2026-04-21 13:30:07.097Z,1.7115,149,SYNTH
2026-04-21 13:30:08.490Z,1.7113,106,SYNTH
2026-04-21 13:30:09.844Z,1.7126,213,SYNTH
2026-04-21 13:30:10.200Z,1.7131,146,SYNTH
2026-04-21 13:30:11.185Z,1.7115,404,SYNTH
2026-04-21 13:30:12.300Z,1.7131,426,SYNTH
2026-04-21 13:30:13.229Z,1.7132,385,SYNTH
2026-04-21 13:30:14.350Z,1.7124,171,SYNTH
2026-04-21 13:30:15.393Z,1.7098,116,SYNTH
2026-04-21 13:30:16.098Z,1.7127,292,SYNTH
2026-04-21 13:30:17.309Z,1.7099,172,SYNTH
2026-04-21 13:30:18.264Z,1.7129,302,SYNTH
2026-04-21 13:30:19.598Z,1.7112,158,SYNTH
2026-04-21 13:30:20.240Z,1.7130,73,SYNTH
2026-04-21 13:30:21.395Z,1.7113,122,SYNTH
2026-04-21 13:30:22.850Z,1.7102,115,SYNTH
2026-04-21 13:30:23.718Z,1.7117,113,SYNTH
2026-04-21 13:30:24.028Z,1.7123,165,SYNTH
2026-04-21 13:30:25.164Z,1.7101,84,SYNTH
2026-04-21 13:30:26.556Z,1.7137,154,SYNTH
2026-04-21 13:30:27.199Z,1.7099,86,SYNTH
2026-04-21 13:30:28.714Z,1.7136,162,SYNTH
2026-04-21 13:30:29.822Z,1.7104,69,SYNTH
2026-04-21 13:30:30.468Z,1.7121,154,SYNTH
2026-04-21 13:30:31.857Z,1.7100,150,SYNTH
2026-04-21 13:30:32.381Z,1.7125,152,SYNTH
