TimestampUtc,Bid,Ask,BidSize,AskSize,SpreadBps
2026-04-21 13:30:00.407Z,1.7071,1.7169,100,100,57.2
2026-04-21 13:30:01.796Z,1.7073,1.7171,142,100,57.2
2026-04-21 13:30:02.689Z,1.7062,1.7174,100,211,65.4
2026-04-21 13:30:03.516Z,1.7071,1.7165,100,100,54.9
2026-04-21 13:30:04.486Z,1.7063,1.7183,100,100,70.1
2026-04-21 13:30:05.520Z,1.7075,1.7163,109,223,51.4
2026-04-21 13:30:06.636Z,1.7077,1.7169,100,100,53.7
2026-04-21 13:30:07.097Z,1.7081,1.7161,100,122,46.7
2026-04-21 13:30:08.490Z,1.7059,1.7175,100,104,67.8
2026-04-21 13:30:09.844Z,1.7078,1.7160,182,100,47.9
2026-04-21 13:30:10.200Z,1.7073,1.7169,112,100,56.1
2026-04-21 13:30:11.185Z,1.7058,1.7178,150,280,70.1
2026-04-21 13:30:12.300Z,1.7062,1.7176,337,176,66.6
2026-04-21 13:30:13.229Z,1.7076,1.7164,178,188,51.4
2026-04-21 13:30:14.350Z,1.7076,1.7170,110,100,54.9
2026-04-21 13:30:15.393Z,1.7076,1.7160,100,100,49.1
2026-04-21 13:30:16.098Z,1.7060,1.7180,264,100,70.1
2026-04-21 13:30:17.309Z,1.7072,1.7162,100,146,52.6
2026-04-21 13:30:18.264Z,1.7071,1.7163,128,189,53.7
2026-04-21 13:30:19.598Z,1.7068,1.7164,100,139,56.1
2026-04-21 13:30:20.240Z,1.7066,1.7182,100,100,67.7
2026-04-21 13:30:21.395Z,1.7072,1.7170,100,100,57.2
2026-04-21 13:30:22.850Z,1.7065,1.7173,100,101,63.1
2026-04-21 13:30:23.718Z,1.7070,1.7166,100,100,56.1
2026-04-21 13:30:24.028Z,1.7079,1.7163,130,100,49.1
2026-04-21 13:30:25.164Z,1.7069,1.7167,100,100,57.2
2026-04-21 13:30:26.556Z,1.7079,1.7161,119,100,47.9
2026-04-21 13:30:27.199Z,1.7068,1.7166,100,100,57.3
2026-04-21 13:30:28.714Z,1.7075,1.7167,100,100,53.7
2026-04-21 13:30:29.822Z,1.7074,1.7166,100,100,53.7
2026-04-21 13:30:30.468Z,1.7076,1.7164,101,100,51.4
2026-04-21 13:30:31.857Z,1.7075,1.7159,100,100,49.1
2026-04-21 13:30:32.381Z,1.7068,1.7174,100,100,61.9
2026-04-21 13:30:33.422Z,1.7074,1.7172,100,100,57.2
2026-04-21 13:30:34.532Z,1.7072,1.7164,100,100,53.7
2026-04-21 13:30:35.216Z,1.7064,1.7168,100,100,60.8
2026-04-21 13:30:36.780Z,1.7074,1.7162,100,100,51.4
2026-04-21 13:30:37.190Z,1.7076,1.7164,308,118,51.4
2026-04-21 13:30:38.114Z,1.7067,1.7165,112,235,57.3
2026-04-21 13:30:39.768Z,1.7069,1.7177,283,170,63.1
2026-04-21 13:30:40.730Z,1.7071,1.7175,206,127,60.7
2026-04-21 13:30:41.033Z,1.7075,1.7157,100,100,47.9
2026-04-21 13:30:42.623Z,1.7081,1.7167,100,100,50.2
2026-04-21 13:30:43.483Z,1.7079,1.7165,100,100,50.2
2026-04-21 13:30:44.118Z,1.7072,1.7166,100,143,54.9
2026-04-21 13:30:45.817Z,1.7064,1.7180,153,100,67.7
2026-04-21 13:30:46.761Z,1.7071,1.7175,100,100,60.7
2026-04-21 13:30:47.083Z,1.7067,1.7165,120,254,57.3
2026-04-21 13:30:48.846Z,1.7075,1.7161,100,100,50.2
2026-04-21 13:30:49.829Z,1.7079,1.7163,136,100,49.1
2026-04-21 13:30:50.810Z,1.7080,1.7160,100,100,46.7
2026-04-21 13:30:51.195Z,1.7071,1.7163,100,129,53.7
2026-04-21 13:30:52.711Z,1.7072,1.7164,116,100,53.7
2026-04-21 13:30:53.330Z,1.7071,1.7177,147,100,61.9
2026-04-21 13:30:54.347Z,1.7070,1.7174,103,196,60.7
2026-04-21 13:30:55.716Z,1.7078,1.7160,100,103,47.9
2026-04-21 13:30:56.238Z,1.7074,1.7170,100,100,56.1
2026-04-21 13:30:57.197Z,1.7075,1.7167,100,165,53.7
2026-04-21 13:30:58.734Z,1.7062,1.7180,100,100,68.9
2026-04-21 13:30:59.387Z,1.7066,1.7174,100,176,63.1
2026-04-21 13:32:00.748Z,1.7055,1.7145,100,100,52.6
2026-04-21 13:32:01.741Z,1.7042,1.7154,100,100,65.5
2026-04-21 13:32:02.056Z,1.7041,1.7157,100,100,67.8
2026-04-21 13:32:03.805Z,1.7044,1.7160,100,100,67.8
2026-04-21 13:32:04.742Z,1.7060,1.7146,100,100,50.3
2026-04-21 13:32:05.528Z,1.7061,1.7145,100,100,49.1
2026-04-21 13:32:06.804Z,1.7046,1.7162,100,100,67.8
2026-04-21 13:32:07.628Z,1.7042,1.7152,100,100,64.3
2026-04-21 13:32:08.003Z,1.7052,1.7156,100,100,60.8
2026-04-21 13:32:09.368Z,1.7048,1.7150,100,100,59.7
2026-04-21 13:32:10.682Z,1.7041,1.7159,100,100,69.0
2026-04-21 13:32:11.111Z,1.7051,1.7151,100,100,58.5
2026-04-21 13:32:12.391Z,1.7050,1.7142,100,100,53.8
2026-04-21 13:32:13.611Z,1.7048,1.7156,100,100,63.2
2026-04-21 13:32:14.660Z,1.7056,1.7138,100,100,48.0
2026-04-21 13:32:15.459Z,1.7048,1.7150,100,100,59.7
2026-04-21 13:32:16.854Z,1.7057,1.7147,100,100,52.6
2026-04-21 13:32:17.009Z,1.7043,1.7157,100,100,66.7
2026-04-21 13:32:18.862Z,1.7051,1.7157,100,100,62.0
2026-04-21 13:32:19.692Z,1.7059,1.7149,100,100,52.6
2026-04-21 13:32:20.434Z,1.7059,1.7141,100,100,48.0
2026-04-21 13:32:21.580Z,1.7054,1.7140,100,100,50.3
2026-04-21 13:32:22.867Z,1.7055,1.7137,100,100,48.0
2026-04-21 13:32:23.268Z,1.7037,1.7157,100,100,70.2
2026-04-21 13:32:24.677Z,1.7043,1.7155,100,100,65.5
2026-04-21 13:32:25.223Z,1.7044,1.7160,100,100,67.8
2026-04-21 13:32:26.475Z,1.7054,1.7142,100,100,51.5
