TimestampUtc,Price,Size,Exchange
2026-04-24 16:46:00.329Z,30.1136,137455,SYNTH
2026-04-24 16:46:01.157Z,30.1041,75866,SYNTH
2026-04-24 16:46:02.011Z,30.1008,175639,SYNTH
2026-04-24 16:46:03.751Z,30.0901,91753,SYNTH
2026-04-24 16:46:04.830Z,30.0779,102168,SYNTH
2026-04-24 16:46:05.023Z,30.0597,142889,SYNTH
2026-04-24 16:46:06.276Z,30.0454,154238,SYNTH
2026-04-24 16:46:07.723Z,30.0358,69148,SYNTH
2026-04-24 16:46:08.545Z,30.0301,128307,SYNTH
2026-04-24 16:46:09.211Z,30.0112,91725,SYNTH
2026-04-24 16:46:10.817Z,30.0091,100370,SYNTH
2026-04-24 16:46:11.361Z,29.9984,357025,SYNTH
2026-04-24 16:46:12.488Z,29.9965,205336,SYNTH
2026-04-24 16:46:13.721Z,30.0137,170944,SYNTH
2026-04-24 16:46:14.728Z,30.0189,101509,SYNTH
2026-04-24 16:46:15.679Z,30.0225,97690,SYNTH
2026-04-24 16:46:16.481Z,30.0349,229480,SYNTH
2026-04-24 16:46:17.247Z,30.0303,221182,SYNTH
2026-04-24 16:46:18.191Z,30.0327,134223,SYNTH
2026-04-24 16:46:19.483Z,30.0499,116133,SYNTH
2026-04-24 16:46:20.734Z,30.0445,74333,SYNTH
2026-04-24 16:46:21.435Z,30.0627,54104,SYNTH
2026-04-24 16:46:22.402Z,30.0824,123577,SYNTH
2026-04-24 16:46:23.318Z,30.1170,97284,SYNTH
2026-04-24 16:46:24.842Z,30.1485,86568,SYNTH
2026-04-24 16:46:25.650Z,30.1653,76257,SYNTH
2026-04-24 16:46:26.507Z,30.2095,92526,SYNTH
2026-04-24 16:46:27.273Z,30.2383,118924,SYNTH
2026-04-24 16:46:28.360Z,30.2744,70729,SYNTH
2026-04-24 16:46:29.192Z,30.3034,80007,SYNTH
2026-04-24 16:46:30.214Z,30.3278,80126,SYNTH
2026-04-24 16:46:31.251Z,30.3762,60791,SYNTH
2026-04-24 16:46:32.474Z,30.4013,68820,SYNTH
2026-04-24 16:46:33.772Z,30.4172,58014,SYNTH
2026-04-24 16:46:34.348Z,30.4453,113415,SYNTH
2026-04-24 16:46:35.228Z,30.4690,78485,SYNTH
2026-04-24 16:46:36.117Z,30.4924,89507,SYNTH
2026-04-24 16:46:37.863Z,30.4998,131009,SYNTH
2026-04-24 16:46:38.112Z,30.5082,130026,SYNTH
2026-04-24 16:46:39.256Z,30.4923,220257,SYNTH
2026-04-24 16:46:40.292Z,30.5029,204470,SYNTH
2026-04-24 16:46:41.256Z,30.4722,130963,SYNTH
2026-04-24 16:46:42.029Z,30.4648,55446,SYNTH
2026-04-24 16:46:43.206Z,30.4518,67125,SYNTH
2026-04-24 16:46:44.257Z,30.4374,74662,SYNTH
2026-04-24 16:46:45.389Z,30.4217,184927,SYNTH
2026-04-24 16:46:46.384Z,30.4287,106763,SYNTH
2026-04-24 16:46:47.831Z,30.4165,109692,SYNTH
2026-04-24 16:46:48.376Z,30.4276,79060,SYNTH
2026-04-24 16:46:49.812Z,30.4161,130860,SYNTH
2026-04-24 16:46:50.495Z,30.4063,118657,SYNTH
2026-04-24 16:46:51.781Z,30.3979,105346,SYNTH
2026-04-24 16:46:52.820Z,30.3854,100348,SYNTH
2026-04-24 16:46:53.455Z,30.3932,92454,SYNTH
2026-04-24 16:46:54.580Z,30.3775,72229,SYNTH
2026-04-24 16:46:55.808Z,30.3651,160304,SYNTH
2026-04-24 16:46:56.370Z,30.3587,139581,SYNTH
2026-04-24 16:46:57.138Z,30.3584,150204,SYNTH
2026-04-24 16:46:58.680Z,30.3590,149953,SYNTH
2026-04-24 16:46:59.780Z,30.3546,97917,SYNTH
2026-04-24 16:47:00.526Z,30.3603,19094,SYNTH
2026-04-24 16:47:01.275Z,30.3592,24964,SYNTH
2026-04-24 16:47:02.058Z,30.3346,25592,SYNTH
2026-04-24 16:47:03.886Z,30.3271,19331,SYNTH
2026-04-24 16:47:04.588Z,30.3119,13324,SYNTH
2026-04-24 16:47:05.034Z,30.3033,18360,SYNTH
2026-04-24 16:47:06.126Z,30.2767,25047,SYNTH
2026-04-24 16:47:07.133Z,30.2580,15206,SYNTH
2026-04-24 16:47:08.061Z,30.2410,19138,SYNTH
2026-04-24 16:47:09.545Z,30.2281,21324,SYNTH
2026-04-24 16:47:10.209Z,30.2091,22180,SYNTH
2026-04-24 16:47:11.196Z,30.2188,57215,SYNTH
2026-04-24 16:47:12.274Z,30.2001,50952,SYNTH
2026-04-24 16:47:13.083Z,30.2232,35195,SYNTH
2026-04-24 16:47:14.872Z,30.2250,16502,SYNTH
2026-04-24 16:47:15.100Z,30.2343,13181,SYNTH
2026-04-24 16:47:16.658Z,30.2504,25393,SYNTH
2026-04-24 16:47:17.740Z,30.2446,18681,SYNTH
2026-04-24 16:47:18.794Z,30.2605,31512,SYNTH
2026-04-24 16:47:19.412Z,30.2663,25845,SYNTH
2026-04-24 16:47:20.879Z,30.2839,17104,SYNTH
2026-04-24 16:47:21.085Z,30.2994,15033,SYNTH
2026-04-24 16:47:22.352Z,30.3295,17876,SYNTH
2026-04-24 16:47:23.365Z,30.3508,13107,SYNTH
2026-04-24 16:47:24.006Z,30.3977,16418,SYNTH
2026-04-24 16:47:25.136Z,30.4318,15668,SYNTH
2026-04-24 16:47:26.389Z,30.4760,13605,SYNTH
2026-04-24 16:47:27.517Z,30.5173,17874,SYNTH
2026-04-24 16:47:28.602Z,30.5757,8064,SYNTH
2026-04-24 16:47:29.375Z,30.6163,18976,SYNTH
2026-04-24 16:47:30.833Z,30.6553,12050,SYNTH
2026-04-24 16:47:31.899Z,30.7023,8008,SYNTH
2026-04-24 16:47:32.695Z,30.7382,17794,SYNTH
2026-04-24 16:47:33.512Z,30.7855,16143,SYNTH
