Timestamp,Open,High,Low,Close,Volume
2026-06-24T15:30:00.0000000Z,2.06,2.089,2.055,2.08,251
2026-06-24T15:31:00.0000000Z,2.08,2.08,2.07,2.08,10
2026-06-24T15:32:00.0000000Z,2.08,2.08,2.08,2.08,17
2026-06-24T15:33:00.0000000Z,2.07,2.075,2.07,2.075,5
2026-06-24T15:34:00.0000000Z,2.07,2.07,2.045,2.045,101
2026-06-24T15:35:00.0000000Z,2.045,2.05,2.045,2.05,4
2026-06-24T15:36:00.0000000Z,2.05,2.075,2.05,2.075,17
2026-06-24T15:37:00.0000000Z,2.075,2.085,2.075,2.08,69
2026-06-24T15:38:00.0000000Z,2.0809,2.09,2.0809,2.085,5
2026-06-24T15:39:00.0000000Z,2.08,2.09,2.08,2.08,7
2026-06-24T15:40:00.0000000Z,2.085,2.085,2.07,2.07,63
2026-06-24T15:41:00.0000000Z,2.075,2.075,2.055,2.055,49
2026-06-24T15:42:00.0000000Z,2.055,2.055,2.0508,2.0508,5
2026-06-24T15:43:00.0000000Z,2.05,2.05,2.045,2.045,74
2026-06-24T15:44:00.0000000Z,2.045,2.0499,2.02,2.025,101
2026-06-24T15:45:00.0000000Z,2.025,2.035,2.025,2.035,33
2026-06-24T15:46:00.0000000Z,2.035,2.035,2.035,2.035,3
2026-06-24T15:47:00.0000000Z,2.04,2.055,2.04,2.055,38
2026-06-24T15:48:00.0000000Z,2.055,2.055,2.055,2.055,17
2026-06-24T15:49:00.0000000Z,2.055,2.055,2.05,2.055,55
2026-06-24T15:50:00.0000000Z,2.055,2.06,2.05,2.06,72
2026-06-24T15:51:00.0000000Z,2.055,2.06,2.055,2.06,5
2026-06-24T15:52:00.0000000Z,2.06,2.06,2.06,2.06,0
2026-06-24T15:53:00.0000000Z,2.06,2.065,2.055,2.055,41
2026-06-24T15:54:00.0000000Z,2.055,2.055,2.055,2.055,0
2026-06-24T15:55:00.0000000Z,2.05,2.0591,2.03,2.03,38
2026-06-24T15:56:00.0000000Z,2.03,2.0301,2.01,2.01,104
2026-06-24T15:57:00.0000000Z,2.0065,2.015,2.0065,2.01,37
2026-06-24T15:58:00.0000000Z,2.01,2.0201,2.01,2.015,50
2026-06-24T15:59:00.0000000Z,2.02,2.02,2.02,2.02,1
2026-06-24T16:00:00.0000000Z,2.015,2.015,2.01,2.01,8
2026-06-24T16:01:00.0000000Z,2.005,2.005,2,2.005,18
2026-06-24T16:02:00.0000000Z,2,2,1.98,1.985,346
2026-06-24T16:03:00.0000000Z,1.985,1.99,1.985,1.99,62
2026-06-24T16:04:00.0000000Z,1.99,1.995,1.975,1.98,125
2026-06-24T16:05:00.0000000Z,1.985,1.985,1.98,1.98,4
2026-06-24T16:06:00.0000000Z,1.99,1.99,1.98,1.985,16
2026-06-24T16:07:00.0000000Z,1.985,1.985,1.985,1.985,30
2026-06-24T16:08:00.0000000Z,1.99,1.99,1.98,1.98,15
2026-06-24T16:09:00.0000000Z,1.985,1.99,1.985,1.99,5
2026-06-24T16:10:00.0000000Z,1.99,1.99,1.985,1.985,2
2026-06-24T16:11:00.0000000Z,1.985,1.985,1.98,1.98,12
2026-06-24T16:12:00.0000000Z,1.98,1.9802,1.98,1.98,27
2026-06-24T16:13:00.0000000Z,1.98,1.98,1.975,1.975,116
2026-06-24T16:14:00.0000000Z,1.98,1.98,1.975,1.975,11
2026-06-24T16:15:00.0000000Z,1.975,1.975,1.975,1.975,4
2026-06-24T16:16:00.0000000Z,1.975,1.975,1.97,1.975,59
2026-06-24T16:17:00.0000000Z,1.97,1.975,1.96,1.96,94
2026-06-24T16:18:00.0000000Z,1.965,1.975,1.965,1.975,222
2026-06-24T16:19:00.0000000Z,1.975,1.975,1.97,1.975,5
2026-06-24T16:20:00.0000000Z,1.975,1.98,1.97,1.98,92
2026-06-24T16:21:00.0000000Z,1.985,1.99,1.985,1.985,11
2026-06-24T16:22:00.0000000Z,1.985,1.985,1.985,1.985,2
2026-06-24T16:23:00.0000000Z,1.985,1.99,1.98,1.98,86
2026-06-24T16:24:00.0000000Z,1.985,1.985,1.985,1.985,2
2026-06-24T16:25:00.0000000Z,1.99,1.99,1.98,1.985,7
2026-06-24T16:26:00.0000000Z,1.985,1.99,1.98,1.98,5
2026-06-24T16:27:00.0000000Z,1.985,1.985,1.9802,1.985,106
2026-06-24T16:28:00.0000000Z,1.989,1.99,1.985,1.985,7
2026-06-24T16:29:00.0000000Z,1.99,1.99,1.985,1.99,17
2026-06-24T16:30:00.0000000Z,1.9998,2.005,1.995,2.005,155
2026-06-24T16:31:00.0000000Z,2.005,2.01,2,2,106
2026-06-24T16:32:00.0000000Z,2,2.01,2,2.005,10
2026-06-24T16:33:00.0000000Z,2.005,2.005,2,2.005,12
2026-06-24T16:34:00.0000000Z,2,2.01,2,2,13
2026-06-24T16:35:00.0000000Z,2.005,2.01,2,2,17
2026-06-24T16:36:00.0000000Z,2,2.005,1.99,1.99,93
2026-06-24T16:37:00.0000000Z,1.99,1.99,1.985,1.985,2
2026-06-24T16:38:00.0000000Z,1.985,1.985,1.985,1.985,0
2026-06-24T16:39:00.0000000Z,1.985,1.985,1.98,1.98,3
2026-06-24T16:40:00.0000000Z,1.98,1.98,1.98,1.98,0
2026-06-24T16:41:00.0000000Z,1.98,1.98,1.98,1.98,0
2026-06-24T16:42:00.0000000Z,1.985,1.985,1.98,1.98,4
2026-06-24T16:43:00.0000000Z,1.985,1.985,1.985,1.985,2
2026-06-24T16:44:00.0000000Z,1.99,1.99,1.98,1.985,7
2026-06-24T16:45:00.0000000Z,1.99,1.99,1.985,1.99,5
2026-06-24T16:46:00.0000000Z,1.99,1.99,1.985,1.985,4
2026-06-24T16:47:00.0000000Z,1.985,1.99,1.985,1.985,4
2026-06-24T16:48:00.0000000Z,1.99,1.99,1.9836,1.99,56
2026-06-24T16:49:00.0000000Z,1.99,1.99,1.985,1.985,8
2026-06-24T16:50:00.0000000Z,1.985,1.99,1.98,1.98,5
2026-06-24T16:51:00.0000000Z,1.99,1.99,1.985,1.985,2
2026-06-24T16:52:00.0000000Z,1.985,1.985,1.985,1.985,1
2026-06-24T16:53:00.0000000Z,1.985,1.99,1.96,1.965,172
2026-06-24T16:54:00.0000000Z,1.965,1.965,1.96,1.96,14
2026-06-24T16:55:00.0000000Z,1.96,1.96,1.96,1.96,0
2026-06-24T16:56:00.0000000Z,1.965,1.965,1.96,1.96,3
2026-06-24T16:57:00.0000000Z,1.965,1.97,1.965,1.97,42
2026-06-24T16:58:00.0000000Z,1.97,1.97,1.96,1.96,2
2026-06-24T16:59:00.0000000Z,1.96,1.96,1.96,1.96,0
2026-06-24T17:00:00.0000000Z,1.965,1.97,1.96,1.96,3
2026-06-24T17:01:00.0000000Z,1.965,1.965,1.965,1.965,1
2026-06-24T17:02:00.0000000Z,1.97,1.97,1.96,1.965,5
2026-06-24T17:03:00.0000000Z,1.9608,1.97,1.9608,1.97,7
2026-06-24T17:04:00.0000000Z,1.965,1.965,1.96,1.965,4
2026-06-24T17:05:00.0000000Z,1.96,1.965,1.96,1.965,3
2026-06-24T17:06:00.0000000Z,1.965,1.965,1.95,1.955,192
2026-06-24T17:07:00.0000000Z,1.95,1.99,1.95,1.99,74
2026-06-24T17:08:00.0000000Z,1.99,2.005,1.99,2.005,189
2026-06-24T17:09:00.0000000Z,2.005,2.005,2.005,2.005,1
2026-06-24T17:10:00.0000000Z,2.005,2.005,1.995,1.995,80
2026-06-24T17:11:00.0000000Z,1.995,1.995,1.99,1.99,18
2026-06-24T17:12:00.0000000Z,1.99,1.995,1.99,1.99,5
2026-06-24T17:13:00.0000000Z,1.99,1.99,1.98,1.98,21
2026-06-24T17:14:00.0000000Z,1.985,1.985,1.98,1.98,17
2026-06-24T17:15:00.0000000Z,1.9804,1.9804,1.9804,1.9804,20
2026-06-24T17:16:00.0000000Z,1.98,1.985,1.97,1.97,58
2026-06-24T17:17:00.0000000Z,1.975,1.975,1.965,1.965,73
2026-06-24T17:18:00.0000000Z,1.965,1.965,1.96,1.96,12
2026-06-24T17:19:00.0000000Z,1.96,1.965,1.96,1.965,112
2026-06-24T17:20:00.0000000Z,1.965,1.965,1.955,1.955,380
2026-06-24T17:21:00.0000000Z,1.96,1.965,1.96,1.965,18
2026-06-24T17:22:00.0000000Z,1.965,1.965,1.965,1.965,3
2026-06-24T17:23:00.0000000Z,1.965,1.965,1.965,1.965,4
2026-06-24T17:24:00.0000000Z,1.965,1.965,1.965,1.965,1
2026-06-24T17:25:00.0000000Z,1.965,1.965,1.9647,1.965,44
2026-06-24T17:26:00.0000000Z,1.965,1.965,1.965,1.965,2
