TimestampUtc,Bid,Ask,BidSize,AskSize,SpreadBps
2026-03-09 13:31:00.890Z,1.4242,1.4358,138,167,81.1
2026-03-09 13:31:01.758Z,1.4255,1.4345,170,134,62.9
2026-03-09 13:31:02.388Z,1.4262,1.4344,161,164,57.3
2026-03-09 13:31:03.641Z,1.4238,1.4360,125,250,85.3
2026-03-09 13:31:04.164Z,1.4246,1.4352,164,168,74.1
2026-03-09 13:31:05.754Z,1.4247,1.4349,100,130,71.3
2026-03-09 13:31:06.715Z,1.4254,1.4340,133,188,60.2
2026-03-09 13:31:07.852Z,1.4243,1.4357,157,100,79.7
2026-03-09 13:31:08.665Z,1.4242,1.4350,154,230,75.5
2026-03-09 13:31:09.481Z,1.4258,1.4340,120,100,57.3
2026-03-09 13:31:10.269Z,1.4238,1.4356,100,131,82.5
2026-03-09 13:31:11.327Z,1.4247,1.4349,409,207,71.3
2026-03-09 13:31:12.252Z,1.4252,1.4346,397,150,65.7
2026-03-09 13:31:13.241Z,1.4254,1.4340,199,383,60.2
2026-03-09 13:31:14.827Z,1.4256,1.4342,174,100,60.1
2026-03-09 13:31:15.471Z,1.4248,1.4358,216,100,76.9
2026-03-09 13:31:16.715Z,1.4253,1.4345,149,247,64.3
2026-03-09 13:31:17.769Z,1.4246,1.4358,305,173,78.3
2026-03-09 13:31:18.347Z,1.4242,1.4358,100,177,81.1
2026-03-09 13:31:19.379Z,1.4235,1.4351,198,311,81.2
2026-03-09 13:31:20.369Z,1.4234,1.4328,100,229,65.8
2026-03-09 13:31:21.175Z,1.4212,1.4304,100,133,64.5
2026-03-09 13:31:22.592Z,1.4177,1.4297,109,177,84.3
2026-03-09 13:31:23.003Z,1.4150,1.4262,100,102,78.8
2026-03-09 13:31:24.474Z,1.4117,1.4225,100,137,76.2
2026-03-09 13:31:25.056Z,1.4061,1.4201,100,100,99.1
2026-03-09 13:31:26.629Z,1.4048,1.4144,100,100,68.1
2026-03-09 13:31:27.529Z,1.3988,1.4120,100,180,93.9
2026-03-09 13:31:28.711Z,1.3964,1.4066,100,198,72.8
2026-03-09 13:31:29.601Z,1.3918,1.4022,100,150,74.4
2026-03-09 13:31:30.002Z,1.3867,1.3991,100,100,89.0
2026-03-09 13:31:31.088Z,1.3844,1.3944,100,111,72.0
2026-03-09 13:31:32.242Z,1.3791,1.3917,100,100,90.9
2026-03-09 13:31:33.546Z,1.3765,1.3869,100,100,75.3
2026-03-09 13:31:34.240Z,1.3733,1.3841,100,134,78.3
2026-03-09 13:31:35.339Z,1.3720,1.3812,100,159,66.8
2026-03-09 13:31:36.840Z,1.3693,1.3791,100,127,71.3
2026-03-09 13:31:37.111Z,1.3671,1.3783,135,172,81.6
2026-03-09 13:31:38.426Z,1.3680,1.3766,189,335,62.7
2026-03-09 13:31:39.147Z,1.3668,1.3780,279,105,81.6
2026-03-09 13:31:40.415Z,1.3679,1.3797,313,299,85.9
2026-03-09 13:31:41.571Z,1.3700,1.3836,100,100,98.8
2026-03-09 13:31:42.895Z,1.3737,1.3857,161,100,87.0
2026-03-09 13:31:43.084Z,1.3755,1.3889,116,100,96.9
2026-03-09 13:31:44.003Z,1.3787,1.3913,151,125,91.0
2026-03-09 13:31:45.149Z,1.3817,1.3921,388,213,75.0
2026-03-09 13:31:46.536Z,1.3826,1.3926,257,126,72.1
