Timestamp,Open,High,Low,Close,Volume
2026-06-23T15:30:00.0000000Z,5.02,5.08,5.02,5.07,472
2026-06-23T15:31:00.0000000Z,5.07,5.1,5.07,5.1,155
2026-06-23T15:32:00.0000000Z,5.09,5.14,5.08,5.14,109
2026-06-23T15:33:00.0000000Z,5.13,5.13,5.1,5.1,224
2026-06-23T15:34:00.0000000Z,5.11,5.12,5.1,5.12,41
2026-06-23T15:35:00.0000000Z,5.11,5.13,5.11,5.12,42
2026-06-23T15:36:00.0000000Z,5.13,5.14,5.1,5.11,304
2026-06-23T15:37:00.0000000Z,5.11,5.12,5.11,5.11,122
2026-06-23T15:38:00.0000000Z,5.11,5.11,5.08,5.1,579
2026-06-23T15:39:00.0000000Z,5.1,5.12,5.09,5.11,28
2026-06-23T15:40:00.0000000Z,5.11,5.13,5.11,5.12,42
2026-06-23T15:41:00.0000000Z,5.13,5.17,5.13,5.15,240
2026-06-23T15:42:00.0000000Z,5.16,5.19,5.16,5.18,123
2026-06-23T15:43:00.0000000Z,5.18,5.19,5.17,5.17,141
2026-06-23T15:44:00.0000000Z,5.17,5.19,5.17,5.18,18
2026-06-23T15:45:00.0000000Z,5.18,5.18,5.17,5.17,18
2026-06-23T15:46:00.0000000Z,5.16,5.17,5.16,5.17,25
2026-06-23T15:47:00.0000000Z,5.16,5.18,5.16,5.18,13
2026-06-23T15:48:00.0000000Z,5.18,5.2,5.18,5.2,67
2026-06-23T15:49:00.0000000Z,5.2,5.21,5.2,5.21,176
2026-06-23T15:50:00.0000000Z,5.21,5.22,5.2,5.2,64
2026-06-23T15:51:00.0000000Z,5.21,5.21,5.19,5.19,130
2026-06-23T15:52:00.0000000Z,5.19,5.2,5.18,5.19,157
2026-06-23T15:53:00.0000000Z,5.19,5.19,5.19,5.19,13
2026-06-23T15:54:00.0000000Z,5.19,5.2,5.18,5.19,11
2026-06-23T15:55:00.0000000Z,5.19,5.19,5.18,5.18,220
2026-06-23T15:56:00.0000000Z,5.18,5.18,5.17,5.18,9
2026-06-23T15:57:00.0000000Z,5.18,5.19,5.18,5.19,79
2026-06-23T15:58:00.0000000Z,5.19,5.2,5.19,5.19,8
2026-06-23T15:59:00.0000000Z,5.19,5.21,5.19,5.21,105
2026-06-23T16:00:00.0000000Z,5.2,5.23,5.2,5.22,319
2026-06-23T16:01:00.0000000Z,5.22,5.24,5.22,5.22,85
2026-06-23T16:02:00.0000000Z,5.23,5.24,5.22,5.22,73
2026-06-23T16:03:00.0000000Z,5.23,5.24,5.23,5.23,56
2026-06-23T16:04:00.0000000Z,5.23,5.24,5.23,5.24,51
2026-06-23T16:05:00.0000000Z,5.24,5.24,5.23,5.23,93
2026-06-23T16:06:00.0000000Z,5.23,5.24,5.22,5.22,85
2026-06-23T16:07:00.0000000Z,5.22,5.23,5.22,5.23,7
2026-06-23T16:08:00.0000000Z,5.23,5.23,5.22,5.22,12
2026-06-23T16:09:00.0000000Z,5.21,5.22,5.21,5.21,22
2026-06-23T16:10:00.0000000Z,5.21,5.22,5.2,5.21,56
2026-06-23T16:11:00.0000000Z,5.21,5.21,5.2,5.2,81
2026-06-23T16:12:00.0000000Z,5.2,5.21,5.2,5.21,19
2026-06-23T16:13:00.0000000Z,5.21,5.21,5.2,5.21,2
2026-06-23T16:14:00.0000000Z,5.21,5.21,5.21,5.21,28
2026-06-23T16:15:00.0000000Z,5.21,5.21,5.2,5.21,4
2026-06-23T16:16:00.0000000Z,5.2,5.22,5.2,5.22,40
2026-06-23T16:17:00.0000000Z,5.21,5.22,5.21,5.21,272
2026-06-23T16:18:00.0000000Z,5.21,5.21,5.2,5.21,86
2026-06-23T16:19:00.0000000Z,5.21,5.21,5.19,5.19,171
2026-06-23T16:20:00.0000000Z,5.19,5.2,5.19,5.2,43
2026-06-23T16:21:00.0000000Z,5.2,5.2,5.18,5.18,117
2026-06-23T16:22:00.0000000Z,5.19,5.2,5.18,5.18,32
2026-06-23T16:23:00.0000000Z,5.18,5.18,5.17,5.18,68
2026-06-23T16:24:00.0000000Z,5.18,5.18,5.17,5.18,148
2026-06-23T16:25:00.0000000Z,5.17,5.18,5.16,5.16,99
2026-06-23T16:26:00.0000000Z,5.16,5.17,5.15,5.17,189
2026-06-23T16:27:00.0000000Z,5.17,5.17,5.15,5.15,114
2026-06-23T16:28:00.0000000Z,5.15,5.16,5.15,5.15,9
2026-06-23T16:29:00.0000000Z,5.15,5.16,5.15,5.15,2
2026-06-23T16:30:00.0000000Z,5.16,5.16,5.15,5.15,11
2026-06-23T16:31:00.0000000Z,5.16,5.16,5.15,5.15,10
2026-06-23T16:32:00.0000000Z,5.15,5.16,5.15,5.15,46
2026-06-23T16:33:00.0000000Z,5.15,5.16,5.15,5.15,9
2026-06-23T16:34:00.0000000Z,5.16,5.16,5.11,5.13,249
2026-06-23T16:35:00.0000000Z,5.12,5.13,5.11,5.13,168
2026-06-23T16:36:00.0000000Z,5.13,5.13,5.12,5.13,44
