TimestampUtc,Price,Size,Exchange
2026-03-09 13:30:00.105Z,3.4414,61,SYNTH
2026-03-09 13:30:01.682Z,3.4410,47,SYNTH
2026-03-09 13:30:02.578Z,3.4425,53,SYNTH
2026-03-09 13:30:03.587Z,3.4421,38,SYNTH
2026-03-09 13:30:04.727Z,3.4386,58,SYNTH
2026-03-09 13:30:05.436Z,3.4392,39,SYNTH
2026-03-09 13:30:06.238Z,3.4411,34,SYNTH
2026-03-09 13:30:07.537Z,3.4391,39,SYNTH
2026-03-09 13:30:08.286Z,3.4407,29,SYNTH
2026-03-09 13:30:09.003Z,3.4387,41,SYNTH
2026-03-09 13:30:10.854Z,3.4405,35,SYNTH
2026-03-09 13:30:11.063Z,3.4410,105,SYNTH
2026-03-09 13:30:12.347Z,3.4408,94,SYNTH
2026-03-09 13:30:13.150Z,3.4382,67,SYNTH
2026-03-09 13:30:14.687Z,3.4409,45,SYNTH
2026-03-09 13:30:15.223Z,3.4409,24,SYNTH
2026-03-09 13:30:16.324Z,3.4395,45,SYNTH
2026-03-09 13:30:17.800Z,3.4412,60,SYNTH
2026-03-09 13:30:18.637Z,3.4383,47,SYNTH
2026-03-09 13:30:19.049Z,3.4411,41,SYNTH
2026-03-09 13:30:20.358Z,3.4397,39,SYNTH
2026-03-09 13:30:21.508Z,3.4404,28,SYNTH
2026-03-09 13:30:22.252Z,3.4421,24,SYNTH
2026-03-09 13:30:23.438Z,3.4378,34,SYNTH
2026-03-09 13:30:24.480Z,3.4417,19,SYNTH
2026-03-09 13:30:25.803Z,3.4387,35,SYNTH
2026-03-09 13:30:26.088Z,3.4416,25,SYNTH
2026-03-09 13:30:27.500Z,3.4380,34,SYNTH
2026-03-09 13:30:28.724Z,3.4421,22,SYNTH
2026-03-09 13:30:29.854Z,3.4390,29,SYNTH
2026-03-09 13:30:30.536Z,3.4408,40,SYNTH
2026-03-09 13:30:31.837Z,3.4426,34,SYNTH
2026-03-09 13:30:32.735Z,3.4382,33,SYNTH
2026-03-09 13:30:33.428Z,3.4384,22,SYNTH
2026-03-09 13:30:34.476Z,3.4415,22,SYNTH
2026-03-09 13:30:35.187Z,3.4401,31,SYNTH
2026-03-09 13:30:36.099Z,3.4392,31,SYNTH
2026-03-09 13:30:37.057Z,3.4422,104,SYNTH
2026-03-09 13:30:38.459Z,3.4385,59,SYNTH
2026-03-09 13:30:39.538Z,3.4383,73,SYNTH
2026-03-09 13:30:40.681Z,3.4399,60,SYNTH
2026-03-09 13:30:41.301Z,3.4404,23,SYNTH
2026-03-09 13:30:42.442Z,3.4414,42,SYNTH
2026-03-09 13:30:43.360Z,3.4375,28,SYNTH
2026-03-09 13:30:44.160Z,3.4423,32,SYNTH
2026-03-09 13:30:45.215Z,3.4396,44,SYNTH
2026-03-09 13:30:46.864Z,3.4422,70,SYNTH
2026-03-09 13:30:47.589Z,3.4382,43,SYNTH
2026-03-09 13:30:48.649Z,3.4416,49,SYNTH
2026-03-09 13:30:49.760Z,3.4387,51,SYNTH
2026-03-09 13:30:50.641Z,3.4378,30,SYNTH
2026-03-09 13:30:51.655Z,3.4401,36,SYNTH
2026-03-09 13:30:52.277Z,3.4409,33,SYNTH
2026-03-09 13:30:53.305Z,3.4409,54,SYNTH
2026-03-09 13:30:54.739Z,3.4380,34,SYNTH
2026-03-09 13:30:55.127Z,3.4419,41,SYNTH
2026-03-09 13:30:56.289Z,3.4409,36,SYNTH
2026-03-09 13:30:57.334Z,3.4386,28,SYNTH
2026-03-09 13:30:58.354Z,3.4376,36,SYNTH
2026-03-09 13:30:59.571Z,3.4401,36,SYNTH
2026-03-09 13:35:00.144Z,3.4055,9,SYNTH
2026-03-09 13:35:01.075Z,3.4034,8,SYNTH
2026-03-09 13:35:02.151Z,3.4044,11,SYNTH
2026-03-09 13:35:03.403Z,3.4076,11,SYNTH
2026-03-09 13:35:04.615Z,3.4026,10,SYNTH
2026-03-09 13:35:05.458Z,3.4072,11,SYNTH
2026-03-09 13:35:06.606Z,3.4066,11,SYNTH
2026-03-09 13:35:07.481Z,3.4044,10,SYNTH
2026-03-09 13:35:08.857Z,3.4060,11,SYNTH
2026-03-09 13:35:09.597Z,3.4057,5,SYNTH
2026-03-09 13:35:10.351Z,3.4074,11,SYNTH
2026-03-09 13:35:11.559Z,3.4044,12,SYNTH
2026-03-09 13:35:12.747Z,3.4068,24,SYNTH
2026-03-09 13:35:13.568Z,3.4034,18,SYNTH
2026-03-09 13:35:14.746Z,3.4068,10,SYNTH
2026-03-09 13:35:15.363Z,3.4062,9,SYNTH
2026-03-09 13:35:16.311Z,3.4034,15,SYNTH
2026-03-09 13:35:17.036Z,3.4039,9,SYNTH
2026-03-09 13:35:18.376Z,3.4052,8,SYNTH
2026-03-09 13:35:19.339Z,3.4067,9,SYNTH
2026-03-09 13:35:20.806Z,3.4029,4,SYNTH
2026-03-09 13:35:21.087Z,3.4052,7,SYNTH
2026-03-09 13:35:22.378Z,3.4063,6,SYNTH
2026-03-09 13:35:23.635Z,3.4042,7,SYNTH
2026-03-09 13:35:24.614Z,3.4045,6,SYNTH
2026-03-09 13:35:25.810Z,3.4061,4,SYNTH
