Timestamp,Open,High,Low,Close,Volume
2026-03-09 13:30:00+00:00,0.93,0.93,0.89,0.92,75713951
2026-03-09 13:31:00+00:00,0.92,0.92,0.91,0.91,585040
2026-03-09 13:32:00+00:00,0.91,0.92,0.90,0.91,606790
2026-03-09 13:33:00+00:00,0.91,0.91,0.89,0.91,466177
2026-03-09 13:34:00+00:00,0.91,0.95,0.91,0.94,1494159
2026-03-09 13:35:00+00:00,0.94,0.96,0.90,0.92,2322919
2026-03-09 13:36:00+00:00,0.92,0.94,0.91,0.93,432037
2026-03-09 13:37:00+00:00,0.93,0.95,0.92,0.94,873871
2026-03-09 13:38:00+00:00,0.94,0.96,0.94,0.95,1476580
2026-03-09 13:39:00+00:00,0.96,0.96,0.93,0.93,876086
2026-03-09 13:40:00+00:00,0.93,0.94,0.92,0.92,456385
2026-03-09 13:41:00+00:00,0.92,0.95,0.91,0.94,608570
2026-03-09 13:42:00+00:00,0.94,0.95,0.93,0.94,1061432
2026-03-09 13:43:00+00:00,0.94,0.95,0.93,0.95,492075
2026-03-09 13:44:00+00:00,0.95,0.96,0.94,0.96,933719
2026-03-09 13:45:00+00:00,0.96,0.98,0.96,0.98,1975271
2026-03-09 13:46:00+00:00,0.98,0.98,0.96,0.98,2035893
2026-03-09 13:47:00+00:00,0.98,1.00,0.98,0.99,2922257
2026-03-09 13:48:00+00:00,0.99,1.00,0.97,0.98,3497329
2026-03-09 13:49:00+00:00,0.97,1.00,0.97,0.99,1576159
2026-03-09 13:50:00+00:00,1.00,1.00,0.96,0.98,1725382
2026-03-09 13:51:00+00:00,0.98,0.99,0.98,0.99,1208676
2026-03-09 13:52:00+00:00,0.99,1.00,0.98,0.98,1562864
2026-03-09 13:53:00+00:00,0.98,0.99,0.97,0.97,1056291
2026-03-09 13:54:00+00:00,0.97,0.98,0.96,0.96,894096
2026-03-09 13:55:00+00:00,0.96,0.97,0.94,0.97,1578855
2026-03-09 13:56:00+00:00,0.97,0.98,0.97,0.98,939751
2026-03-09 13:57:00+00:00,0.97,0.98,0.96,0.96,506476
2026-03-09 13:58:00+00:00,0.96,0.96,0.95,0.96,720379
2026-03-09 13:59:00+00:00,0.96,0.96,0.95,0.96,616534
2026-03-09 14:00:00+00:00,0.96,0.97,0.96,0.96,522200
2026-03-09 14:01:00+00:00,0.96,0.96,0.95,0.96,467192
2026-03-09 14:02:00+00:00,0.96,0.99,0.95,0.98,1593900
2026-03-09 14:03:00+00:00,0.98,1.00,0.98,0.99,3277625
2026-03-09 14:04:00+00:00,0.99,0.99,0.97,0.98,1332636
2026-03-09 14:05:00+00:00,0.98,0.99,0.98,0.98,1176062
2026-03-09 14:06:00+00:00,0.98,0.99,0.97,0.98,1347126
2026-03-09 14:07:00+00:00,0.98,0.99,0.98,0.99,1081726
2026-03-09 14:08:00+00:00,0.99,0.99,0.96,0.97,1180559
2026-03-09 14:09:00+00:00,0.97,0.98,0.93,0.97,1872571
2026-03-09 14:10:00+00:00,0.97,0.99,0.96,0.97,904655
2026-03-09 14:11:00+00:00,0.98,0.98,0.97,0.98,621971
2026-03-09 14:12:00+00:00,0.98,0.98,0.97,0.97,431327
2026-03-09 14:13:00+00:00,0.97,1.00,0.97,0.99,1430081
2026-03-09 14:14:00+00:00,0.99,1.05,0.99,1.04,4141675
