TimestampUtc,Bid,Ask,BidSize,AskSize,SpreadBps
2026-03-09 13:30:00.846Z,2.2152,2.2248,100,100,43.2
2026-03-09 13:30:01.298Z,2.2142,2.2256,100,100,51.4
2026-03-09 13:30:02.760Z,2.2158,2.2238,100,100,36.0
2026-03-09 13:30:03.891Z,2.2154,2.2244,100,100,40.5
2026-03-09 13:30:04.899Z,2.2159,2.2239,100,100,36.0
2026-03-09 13:30:05.164Z,2.2153,2.2249,100,100,43.2
2026-03-09 13:30:06.554Z,2.2150,2.2242,100,100,41.4
2026-03-09 13:30:07.287Z,2.2150,2.2256,100,100,47.7
2026-03-09 13:30:08.767Z,2.2157,2.2245,100,100,39.6
2026-03-09 13:30:09.018Z,2.2149,2.2243,100,100,42.3
2026-03-09 13:30:10.668Z,2.2142,2.2262,100,100,54.0
2026-03-09 13:30:11.831Z,2.2149,2.2253,100,100,46.8
2026-03-09 13:30:12.860Z,2.2153,2.2243,100,100,40.5
2026-03-09 13:30:13.547Z,2.2149,2.2261,123,100,50.4
2026-03-09 13:30:14.377Z,2.2150,2.2248,100,100,44.1
2026-03-09 13:30:15.753Z,2.2148,2.2252,100,100,46.8
2026-03-09 13:30:16.782Z,2.2151,2.2241,100,100,40.5
2026-03-09 13:30:17.625Z,2.2146,2.2264,100,100,53.1
2026-03-09 13:30:18.676Z,2.2149,2.2247,100,100,44.1
2026-03-09 13:30:19.557Z,2.2160,2.2242,100,100,36.9
2026-03-09 13:30:20.282Z,2.2146,2.2254,100,100,48.6
2026-03-09 13:30:21.319Z,2.2142,2.2254,100,100,50.5
2026-03-09 13:30:22.298Z,2.2149,2.2255,100,100,47.7
2026-03-09 13:30:23.681Z,2.2157,2.2253,100,100,43.2
2026-03-09 13:30:24.722Z,2.2145,2.2251,100,100,47.8
2026-03-09 13:30:25.044Z,2.2150,2.2256,100,100,47.7
2026-03-09 13:30:26.744Z,2.2140,2.2256,100,100,52.3
2026-03-09 13:30:27.172Z,2.2148,2.2244,100,100,43.3
2026-03-09 13:30:28.836Z,2.2156,2.2240,100,100,37.8
2026-03-09 13:30:29.151Z,2.2153,2.2247,100,100,42.3
2026-03-09 13:30:30.248Z,2.2151,2.2251,100,100,45.0
2026-03-09 13:30:31.670Z,2.2146,2.2252,100,100,47.7
2026-03-09 13:30:32.694Z,2.2153,2.2245,100,100,41.4
2026-03-09 13:30:33.452Z,2.2159,2.2239,100,100,36.0
2026-03-09 13:30:34.338Z,2.2148,2.2258,100,100,49.5
2026-03-09 13:30:35.629Z,2.2156,2.2250,100,100,42.3
2026-03-09 13:30:36.671Z,2.2147,2.2259,100,100,50.4
2026-03-09 13:30:37.297Z,2.2148,2.2244,100,100,43.3
2026-03-09 13:30:38.511Z,2.2154,2.2252,100,100,44.1
2026-03-09 13:30:39.569Z,2.2150,2.2246,100,100,43.2
2026-03-09 13:30:40.137Z,2.2153,2.2253,100,100,45.0
2026-03-09 13:30:41.507Z,2.2145,2.2257,100,100,50.4
2026-03-09 13:30:42.369Z,2.2149,2.2255,100,100,47.7
2026-03-09 13:30:43.873Z,2.2163,2.2245,100,100,36.9
2026-03-09 13:30:44.162Z,2.2159,2.2245,100,100,38.7
2026-03-09 13:30:45.024Z,2.2151,2.2257,100,100,47.7
2026-03-09 13:30:46.316Z,2.2149,2.2247,100,100,44.1
2026-03-09 13:30:47.262Z,2.2149,2.2243,100,100,42.3
2026-03-09 13:30:48.487Z,2.2156,2.2238,100,100,36.9
2026-03-09 13:30:49.837Z,2.2144,2.2262,100,100,53.1
2026-03-09 13:30:50.562Z,2.2151,2.2253,100,100,45.9
2026-03-09 13:30:51.021Z,2.2143,2.2253,100,100,49.6
2026-03-09 13:30:52.848Z,2.2155,2.2239,100,100,37.8
2026-03-09 13:30:53.047Z,2.2160,2.2244,100,100,37.8
2026-03-09 13:30:54.578Z,2.2145,2.2251,100,100,47.8
2026-03-09 13:30:55.148Z,2.2159,2.2245,100,100,38.7
2026-03-09 13:30:56.159Z,2.2152,2.2252,100,100,45.0
2026-03-09 13:30:57.746Z,2.2152,2.2244,100,100,41.4
2026-03-09 13:30:58.529Z,2.2151,2.2239,100,100,39.6
2026-03-09 13:30:59.393Z,2.2146,2.2254,100,100,48.6
