TimestampUtc,Price,Size,Exchange
2026-03-09 13:30:00.846Z,2.2211,49,SYNTH
2026-03-09 13:30:01.298Z,2.2180,37,SYNTH
2026-03-09 13:30:02.760Z,2.2194,59,SYNTH
2026-03-09 13:30:03.891Z,2.2201,41,SYNTH
2026-03-09 13:30:04.899Z,2.2200,62,SYNTH
2026-03-09 13:30:05.164Z,2.2204,43,SYNTH
2026-03-09 13:30:06.554Z,2.2186,39,SYNTH
2026-03-09 13:30:07.287Z,2.2218,76,SYNTH
2026-03-09 13:30:08.767Z,2.2192,40,SYNTH
2026-03-09 13:30:09.018Z,2.2181,59,SYNTH
2026-03-09 13:30:10.668Z,2.2209,63,SYNTH
2026-03-09 13:30:11.831Z,2.2189,181,SYNTH
2026-03-09 13:30:12.860Z,2.2187,89,SYNTH
2026-03-09 13:30:13.547Z,2.2214,171,SYNTH
2026-03-09 13:30:14.377Z,2.2184,61,SYNTH
2026-03-09 13:30:15.753Z,2.2201,67,SYNTH
2026-03-09 13:30:16.782Z,2.2184,92,SYNTH
2026-03-09 13:30:17.625Z,2.2217,107,SYNTH
2026-03-09 13:30:18.676Z,2.2194,68,SYNTH
2026-03-09 13:30:19.557Z,2.2219,81,SYNTH
2026-03-09 13:30:20.282Z,2.2197,41,SYNTH
2026-03-09 13:30:21.319Z,2.2188,33,SYNTH
2026-03-09 13:30:22.298Z,2.2212,56,SYNTH
2026-03-09 13:30:23.681Z,2.2220,44,SYNTH
2026-03-09 13:30:24.722Z,2.2192,54,SYNTH
2026-03-09 13:30:25.044Z,2.2216,31,SYNTH
2026-03-09 13:30:26.744Z,2.2192,33,SYNTH
2026-03-09 13:30:27.172Z,2.2177,50,SYNTH
2026-03-09 13:30:28.836Z,2.2203,25,SYNTH
2026-03-09 13:30:29.151Z,2.2200,27,SYNTH
2026-03-09 13:30:30.248Z,2.2203,26,SYNTH
2026-03-09 13:30:31.670Z,2.2195,38,SYNTH
2026-03-09 13:30:32.694Z,2.2213,28,SYNTH
2026-03-09 13:30:33.452Z,2.2205,28,SYNTH
2026-03-09 13:30:34.338Z,2.2219,29,SYNTH
2026-03-09 13:30:35.629Z,2.2214,52,SYNTH
2026-03-09 13:30:36.671Z,2.2210,29,SYNTH
2026-03-09 13:30:37.297Z,2.2195,116,SYNTH
2026-03-09 13:30:38.511Z,2.2209,88,SYNTH
2026-03-09 13:30:39.569Z,2.2193,105,SYNTH
2026-03-09 13:30:40.137Z,2.2216,133,SYNTH
2026-03-09 13:30:41.507Z,2.2189,43,SYNTH
2026-03-09 13:30:42.369Z,2.2203,64,SYNTH
2026-03-09 13:30:43.873Z,2.2211,52,SYNTH
2026-03-09 13:30:44.162Z,2.2197,30,SYNTH
2026-03-09 13:30:45.024Z,2.2207,85,SYNTH
2026-03-09 13:30:46.316Z,2.2186,55,SYNTH
2026-03-09 13:30:47.262Z,2.2192,59,SYNTH
2026-03-09 13:30:48.487Z,2.2208,68,SYNTH
2026-03-09 13:30:49.837Z,2.2209,47,SYNTH
2026-03-09 13:30:50.562Z,2.2193,32,SYNTH
2026-03-09 13:30:51.021Z,2.2190,72,SYNTH
2026-03-09 13:30:52.848Z,2.2178,34,SYNTH
2026-03-09 13:30:53.047Z,2.2217,58,SYNTH
2026-03-09 13:30:54.578Z,2.2194,46,SYNTH
2026-03-09 13:30:55.148Z,2.2218,85,SYNTH
2026-03-09 13:30:56.159Z,2.2213,43,SYNTH
2026-03-09 13:30:57.746Z,2.2185,84,SYNTH
2026-03-09 13:30:58.529Z,2.2192,53,SYNTH
2026-03-09 13:30:59.393Z,2.2210,58,SYNTH
2026-03-09 13:31:00.498Z,2.2212,220,SYNTH
2026-03-09 13:31:01.092Z,2.2189,222,SYNTH
2026-03-09 13:31:02.609Z,2.2214,220,SYNTH
2026-03-09 13:31:03.768Z,2.2179,105,SYNTH
2026-03-09 13:31:04.087Z,2.2209,114,SYNTH
2026-03-09 13:31:05.413Z,2.2184,102,SYNTH
2026-03-09 13:31:06.022Z,2.2201,135,SYNTH
2026-03-09 13:31:07.698Z,2.2217,137,SYNTH
2026-03-09 13:31:08.502Z,2.2211,133,SYNTH
2026-03-09 13:31:09.137Z,2.2192,199,SYNTH
2026-03-09 13:31:10.248Z,2.2198,179,SYNTH
2026-03-09 13:31:11.190Z,2.2201,385,SYNTH
2026-03-09 13:31:12.863Z,2.2210,300,SYNTH
2026-03-09 13:31:13.802Z,2.2215,333,SYNTH
2026-03-09 13:31:14.080Z,2.2212,86,SYNTH
2026-03-09 13:31:15.653Z,2.2204,142,SYNTH
2026-03-09 13:31:16.877Z,2.2180,272,SYNTH
2026-03-09 13:31:17.746Z,2.2216,163,SYNTH
2026-03-09 13:31:18.075Z,2.2222,240,SYNTH
2026-03-09 13:31:19.746Z,2.2187,167,SYNTH
2026-03-09 13:31:20.687Z,2.2186,133,SYNTH
2026-03-09 13:31:21.827Z,2.2175,143,SYNTH
2026-03-09 13:31:22.017Z,2.2169,100,SYNTH
2026-03-09 13:31:23.455Z,2.2178,131,SYNTH
2026-03-09 13:31:24.566Z,2.2170,129,SYNTH
2026-03-09 13:31:25.032Z,2.2192,72,SYNTH
2026-03-09 13:31:26.570Z,2.2147,115,SYNTH
2026-03-09 13:31:27.176Z,2.2141,110,SYNTH
2026-03-09 13:31:28.435Z,2.2150,97,SYNTH
2026-03-09 13:31:29.768Z,2.2135,133,SYNTH
2026-03-09 13:31:30.331Z,2.2132,96,SYNTH
2026-03-09 13:31:31.127Z,2.2115,132,SYNTH
2026-03-09 13:31:32.449Z,2.2140,132,SYNTH
2026-03-09 13:31:33.346Z,2.2111,136,SYNTH
2026-03-09 13:31:34.020Z,2.2091,109,SYNTH
2026-03-09 13:31:35.132Z,2.2124,114,SYNTH
2026-03-09 13:31:36.630Z,2.2117,159,SYNTH
2026-03-09 13:31:37.050Z,2.2084,258,SYNTH
2026-03-09 13:31:38.361Z,2.2119,360,SYNTH
2026-03-09 13:31:39.627Z,2.2089,350,SYNTH
2026-03-09 13:31:40.848Z,2.2108,334,SYNTH
2026-03-09 13:31:41.060Z,2.2120,152,SYNTH
2026-03-09 13:31:42.635Z,2.2099,74,SYNTH
2026-03-09 13:31:43.573Z,2.2122,77,SYNTH
2026-03-09 13:31:44.812Z,2.2123,74,SYNTH
2026-03-09 13:31:45.677Z,2.2094,190,SYNTH
2026-03-09 13:31:46.597Z,2.2124,279,SYNTH
2026-03-09 13:31:47.491Z,2.2115,149,SYNTH
2026-03-09 13:31:48.637Z,2.2092,115,SYNTH
2026-03-09 13:31:49.115Z,2.2114,82,SYNTH
2026-03-09 13:31:50.322Z,2.2096,145,SYNTH
2026-03-09 13:31:51.852Z,2.2118,194,SYNTH
2026-03-09 13:31:52.502Z,2.2107,159,SYNTH
2026-03-09 13:31:53.609Z,2.2087,156,SYNTH
2026-03-09 13:31:54.232Z,2.2122,146,SYNTH
2026-03-09 13:31:55.389Z,2.2088,93,SYNTH
2026-03-09 13:31:56.798Z,2.2081,162,SYNTH
2026-03-09 13:31:57.764Z,2.2117,122,SYNTH
2026-03-09 13:31:58.778Z,2.2119,158,SYNTH
2026-03-09 13:31:59.679Z,2.2096,113,SYNTH
2026-03-09 13:32:00.726Z,2.2007,27,SYNTH
2026-03-09 13:32:01.056Z,2.2013,16,SYNTH
2026-03-09 13:32:02.418Z,2.2006,21,SYNTH
2026-03-09 13:32:03.262Z,2.1997,22,SYNTH
2026-03-09 13:32:04.076Z,2.1980,23,SYNTH
2026-03-09 13:32:05.018Z,2.2010,17,SYNTH
2026-03-09 13:32:06.372Z,2.2008,13,SYNTH
2026-03-09 13:32:07.759Z,2.1984,19,SYNTH
2026-03-09 13:32:08.494Z,2.2012,23,SYNTH
2026-03-09 13:32:09.225Z,2.1979,13,SYNTH
2026-03-09 13:32:10.025Z,2.1979,9,SYNTH
2026-03-09 13:32:11.374Z,2.2003,39,SYNTH
2026-03-09 13:32:12.712Z,2.2003,34,SYNTH
2026-03-09 13:32:13.181Z,2.1983,48,SYNTH
2026-03-09 13:32:14.042Z,2.2010,10,SYNTH
2026-03-09 13:32:15.593Z,2.1979,11,SYNTH
2026-03-09 13:32:16.079Z,2.2013,21,SYNTH
2026-03-09 13:32:17.219Z,2.1977,30,SYNTH
2026-03-09 13:32:18.454Z,2.2013,30,SYNTH
2026-03-09 13:32:19.050Z,2.1982,26,SYNTH
2026-03-09 13:32:20.606Z,2.2002,9,SYNTH
2026-03-09 13:32:21.601Z,2.2011,16,SYNTH
2026-03-09 13:32:22.321Z,2.1983,7,SYNTH
2026-03-09 13:32:23.662Z,2.2015,9,SYNTH
2026-03-09 13:32:24.618Z,2.1992,10,SYNTH
2026-03-09 13:32:25.258Z,2.2006,14,SYNTH
2026-03-09 13:32:26.345Z,2.1983,14,SYNTH
2026-03-09 13:32:27.453Z,2.1997,13,SYNTH
2026-03-09 13:32:28.631Z,2.2015,8,SYNTH
2026-03-09 13:32:29.623Z,2.1992,10,SYNTH
2026-03-09 13:32:30.331Z,2.2011,16,SYNTH
2026-03-09 13:32:31.608Z,2.2017,17,SYNTH
2026-03-09 13:32:32.631Z,2.2007,16,SYNTH
2026-03-09 13:32:33.427Z,2.1991,11,SYNTH
2026-03-09 13:32:34.810Z,2.2001,18,SYNTH
2026-03-09 13:32:35.509Z,2.2000,15,SYNTH
2026-03-09 13:32:36.353Z,2.2018,16,SYNTH
2026-03-09 13:32:37.400Z,2.2017,35,SYNTH
2026-03-09 13:32:38.782Z,2.1990,42,SYNTH
2026-03-09 13:32:39.577Z,2.2008,27,SYNTH
2026-03-09 13:32:40.583Z,2.1994,34,SYNTH
2026-03-09 13:32:41.249Z,2.1999,18,SYNTH
2026-03-09 13:32:42.087Z,2.1984,14,SYNTH
2026-03-09 13:32:43.650Z,2.2014,19,SYNTH
2026-03-09 13:32:44.288Z,2.2020,14,SYNTH
2026-03-09 13:32:45.311Z,2.2011,18,SYNTH
2026-03-09 13:32:46.049Z,2.1987,22,SYNTH
2026-03-09 13:32:47.021Z,2.2013,17,SYNTH
2026-03-09 13:32:48.071Z,2.1988,12,SYNTH
2026-03-09 13:32:49.260Z,2.2011,22,SYNTH
2026-03-09 13:32:50.162Z,2.2021,22,SYNTH
2026-03-09 13:32:51.352Z,2.2016,21,SYNTH
2026-03-09 13:32:52.267Z,2.1994,20,SYNTH
2026-03-09 13:32:53.092Z,2.2006,18,SYNTH
2026-03-09 13:32:54.606Z,2.1988,16,SYNTH
2026-03-09 13:32:55.435Z,2.2009,14,SYNTH
2026-03-09 13:32:56.746Z,2.2006,15,SYNTH
2026-03-09 13:32:57.188Z,2.1999,19,SYNTH
2026-03-09 13:32:58.383Z,2.1984,19,SYNTH
2026-03-09 13:32:59.256Z,2.2009,16,SYNTH
2026-03-09 13:33:00.669Z,2.2018,202,SYNTH
2026-03-09 13:33:01.468Z,2.1977,129,SYNTH
2026-03-09 13:33:02.034Z,2.2008,172,SYNTH
2026-03-09 13:33:03.325Z,2.1974,105,SYNTH
2026-03-09 13:33:04.891Z,2.1964,130,SYNTH
2026-03-09 13:33:05.893Z,2.1959,144,SYNTH
2026-03-09 13:33:06.103Z,2.1941,89,SYNTH
2026-03-09 13:33:07.316Z,2.1915,139,SYNTH
2026-03-09 13:33:08.497Z,2.1906,117,SYNTH
2026-03-09 13:33:09.225Z,2.1915,104,SYNTH
2026-03-09 13:33:10.839Z,2.1890,112,SYNTH
2026-03-09 13:33:11.657Z,2.1901,236,SYNTH
2026-03-09 13:33:12.113Z,2.1921,401,SYNTH
2026-03-09 13:33:13.283Z,2.1914,191,SYNTH
2026-03-09 13:33:14.737Z,2.1918,127,SYNTH
2026-03-09 13:33:15.331Z,2.1935,95,SYNTH
2026-03-09 13:33:16.134Z,2.1947,145,SYNTH
2026-03-09 13:33:17.371Z,2.1958,135,SYNTH
2026-03-09 13:33:18.467Z,2.1961,201,SYNTH
2026-03-09 13:33:19.302Z,2.1919,147,SYNTH
2026-03-09 13:33:20.519Z,2.1953,126,SYNTH
2026-03-09 13:33:21.567Z,2.1939,109,SYNTH
2026-03-09 13:33:22.433Z,2.1977,151,SYNTH
2026-03-09 13:33:23.016Z,2.1972,73,SYNTH
2026-03-09 13:33:24.441Z,2.1991,134,SYNTH
2026-03-09 13:33:25.542Z,2.1998,89,SYNTH
2026-03-09 13:33:26.605Z,2.2018,127,SYNTH
2026-03-09 13:33:27.181Z,2.2012,136,SYNTH
2026-03-09 13:33:28.885Z,2.2032,133,SYNTH
2026-03-09 13:33:29.698Z,2.2053,79,SYNTH
2026-03-09 13:33:30.591Z,2.2051,91,SYNTH
2026-03-09 13:33:31.646Z,2.2063,134,SYNTH
2026-03-09 13:33:32.841Z,2.2085,122,SYNTH
2026-03-09 13:33:33.892Z,2.2082,71,SYNTH
2026-03-09 13:33:34.661Z,2.2095,76,SYNTH
2026-03-09 13:33:35.033Z,2.2109,107,SYNTH
2026-03-09 13:33:36.629Z,2.2096,81,SYNTH
2026-03-09 13:33:37.153Z,2.2076,382,SYNTH
2026-03-09 13:33:38.544Z,2.2103,311,SYNTH
2026-03-09 13:33:39.328Z,2.2111,255,SYNTH
2026-03-09 13:33:40.650Z,2.2082,321,SYNTH
2026-03-09 13:33:41.843Z,2.2086,92,SYNTH
2026-03-09 13:33:42.044Z,2.2092,82,SYNTH
2026-03-09 13:33:43.816Z,2.2085,97,SYNTH
2026-03-09 13:33:44.184Z,2.2083,130,SYNTH
2026-03-09 13:33:45.617Z,2.2063,123,SYNTH
2026-03-09 13:33:46.283Z,2.2062,159,SYNTH
2026-03-09 13:33:47.114Z,2.2058,227,SYNTH
2026-03-09 13:33:48.270Z,2.2054,120,SYNTH
2026-03-09 13:33:49.424Z,2.2061,125,SYNTH
2026-03-09 13:33:50.757Z,2.2041,136,SYNTH
2026-03-09 13:33:51.425Z,2.2036,121,SYNTH
2026-03-09 13:33:52.237Z,2.2029,130,SYNTH
2026-03-09 13:33:53.634Z,2.2033,127,SYNTH
2026-03-09 13:33:54.443Z,2.2017,136,SYNTH
2026-03-09 13:33:55.344Z,2.2007,124,SYNTH
2026-03-09 13:33:56.607Z,2.1995,140,SYNTH
2026-03-09 13:33:57.503Z,2.2002,160,SYNTH
2026-03-09 13:33:58.399Z,2.1999,151,SYNTH
2026-03-09 13:33:59.064Z,2.1988,103,SYNTH
2026-03-09 13:35:00.648Z,2.2010,83,SYNTH
2026-03-09 13:35:01.117Z,2.1988,71,SYNTH
2026-03-09 13:35:02.626Z,2.2010,114,SYNTH
2026-03-09 13:35:03.194Z,2.1990,65,SYNTH
2026-03-09 13:35:04.405Z,2.2009,99,SYNTH
2026-03-09 13:35:05.533Z,2.2021,101,SYNTH
2026-03-09 13:35:06.642Z,2.1990,68,SYNTH
2026-03-09 13:35:07.262Z,2.2013,119,SYNTH
2026-03-09 13:35:08.464Z,2.1994,63,SYNTH
2026-03-09 13:35:09.670Z,2.2009,90,SYNTH
2026-03-09 13:35:10.438Z,2.2025,109,SYNTH
2026-03-09 13:35:11.239Z,2.2001,259,SYNTH
2026-03-09 13:35:12.486Z,2.2017,201,SYNTH
2026-03-09 13:35:13.438Z,2.2001,127,SYNTH
2026-03-09 13:35:14.706Z,2.2005,58,SYNTH
2026-03-09 13:35:15.399Z,2.2018,99,SYNTH
