TimestampUtc,Bid,Ask,BidSize,AskSize,SpreadBps
2026-03-09 13:30:00.781Z,3.3046,3.3154,100,100,32.6
2026-03-09 13:30:01.840Z,3.3051,3.3155,100,100,31.4
2026-03-09 13:30:02.483Z,3.3065,3.3151,100,100,26.0
2026-03-09 13:30:03.170Z,3.3047,3.3151,100,100,31.4
2026-03-09 13:30:04.895Z,3.3037,3.3151,100,100,34.4
2026-03-09 13:30:05.092Z,3.3052,3.3134,100,100,24.8
2026-03-09 13:30:06.153Z,3.3037,3.3157,100,100,36.3
2026-03-09 13:30:07.473Z,3.3063,3.3151,100,100,26.6
2026-03-09 13:30:08.380Z,3.3046,3.3152,100,100,32.0
2026-03-09 13:30:09.781Z,3.3038,3.3146,100,100,32.6
2026-03-09 13:30:10.232Z,3.3053,3.3145,100,100,27.8
2026-03-09 13:30:11.080Z,3.3047,3.3141,100,101,28.4
2026-03-09 13:30:12.803Z,3.3050,3.3150,100,100,30.2
2026-03-09 13:30:13.547Z,3.3059,3.3141,100,100,24.8
2026-03-09 13:30:14.068Z,3.3047,3.3169,100,100,36.8
2026-03-09 13:30:15.397Z,3.3055,3.3161,100,100,32.0
2026-03-09 13:30:16.460Z,3.3056,3.3156,100,100,30.2
2026-03-09 13:30:17.872Z,3.3049,3.3145,100,100,29.0
2026-03-09 13:30:18.202Z,3.3056,3.3142,100,100,26.0
2026-03-09 13:30:19.877Z,3.3051,3.3151,100,100,30.2
2026-03-09 13:30:20.725Z,3.3040,3.3154,100,100,34.4
2026-03-09 13:30:21.279Z,3.3056,3.3156,100,100,30.2
2026-03-09 13:30:22.378Z,3.3064,3.3148,100,100,25.4
2026-03-09 13:30:23.386Z,3.3055,3.3153,100,100,29.6
2026-03-09 13:30:24.292Z,3.3048,3.3146,100,100,29.6
2026-03-09 13:30:25.870Z,3.3041,3.3165,100,100,37.5
2026-03-09 13:30:26.864Z,3.3050,3.3140,100,100,27.2
2026-03-09 13:30:27.663Z,3.3053,3.3157,100,100,31.4
2026-03-09 13:30:28.500Z,3.3043,3.3151,100,100,32.6
